review_id,review_text,sentiment
0a2f7ce7-0a40-4819-94e8-44e72a46817e,I can't believe how frustrating this place was. The noise levels was a disaster and the breakfast options was appalling.,negative
9eee3131-ec9b-4296-a1ee-dba31c756253,"I regret booking here. The awful was so location, and the bar was even worse.",negative
fb0984d7-a451-4873-96f2-d98c91d788dd,I can't believe how dreadful this place was. The bathroom facilities was a disaster and the staff friendliness was appalling.,negative
3b76353d-370a-4c9f-9167-73bc582dbdf8,Worst experience ever! The dreadful was check-in process and the bar ruined my trip.,negative
aa9b3b17-1bdf-44f2-9b85-f467361e83ab,It was a nightmare! The unbearable was view from the room and the bed comfort was simply horrible.,negative
1ed99aff-3a71-40b5-b80d-e0c19b8419c8,"I regret booking here. The nightmarish was so room cleanliness, and the breakfast options was even worse.",negative
7f34ef11-1f9d-40a6-a9f8-3bb39ca36b75,"The stay was completely awful. The gym was awful, and the pool was unacceptable.",negative
07e196eb-1f0c-463f-8d91-61b1b8a636bf,A huge letdown. The unbearable was parking availability and the food quality was below standard.,negative
7b3fafa6-03be-4e40-a037-04a43297ddd5,A huge letdown. The awful was pool and the room cleanliness was below standard.,negative
0d46ed47-b603-45cc-8898-dded6d737d78,It was a nightmare! The disgusting was spa and the bed comfort was simply horrible.,negative
0caa87ab-98cb-4b2e-9d7f-9491b8580004,Worst experience ever! The terrible was view from the room and the pool ruined my trip.,negative
f93a4171-7475-4fc3-8d31-a2034ab070e4,It was a nightmare! The nightmarish was staff friendliness and the view from the room was simply horrible.,negative
d662e7cd-f703-4883-826d-34af8b144622,A huge letdown. The horrible was restaurant service and the spa was below standard.,negative
677104c4-e402-4c0b-b5db-36e0979f9e61,A huge letdown. The pathetic was view from the room and the food quality was below standard.,negative
d2d6d195-7657-4d5f-a53b-615a223eeaf4,Avoid at all costs! The dirty was restaurant service and the bar made it unbearable.,negative
03429122-c69e-4faf-b07b-472b9673ba45,"I had high hopes, but the horrible was location and the air conditioning was disappointing.",negative
030cc3ec-eb47-4c24-9b0e-82d27ea716e9,Avoid at all costs! The unbearable was view from the room and the restaurant service made it unbearable.,negative
5f2ed12d-0198-47d9-969e-2f4098d94dc6,A huge letdown. The horrible was bar and the air conditioning was below standard.,negative
f1f1d6ef-70dd-4d4e-9a8d-65498060ba81,"I had high hopes, but the subpar was WiFi speed and the bathroom facilities was disappointing.",negative
f84a08b4-f9c0-4e38-bb00-2a0a152f19c0,Avoid at all costs! The poor was check-in process and the security made it unbearable.,negative
9cc125b6-1305-4c0f-8298-91aaaf0725f7,"I regret booking here. The miserable was so staff friendliness, and the security was even worse.",negative
d497fef8-1fc9-41db-86ff-957c4e6c1fd7,A huge letdown. The unacceptable was location and the check-in process was below standard.,negative
a13ec15b-b2b1-4d37-b01a-b9aa5c3a79b6,"I regret booking here. The awful was so staff friendliness, and the security was even worse.",negative
8bacdbe8-a45b-4d4e-a25c-aa0760b22978,"I regret booking here. The unacceptable was so room cleanliness, and the WiFi speed was even worse.",negative
dbb9aadf-3be3-45c9-b0ec-53480bd8eba5,"I regret booking here. The unacceptable was so WiFi speed, and the gym was even worse.",negative
6357cc54-35ec-4933-9ee7-5180661b9424,Do yourself a favor and skip this one. The subpar was WiFi speed and the pool was unacceptable.,negative
da72b50f-0831-45e6-8d07-f8ad31142e56,Never staying here again! The nightmarish was completely parking availability and the bathroom facilities was miserable.,negative
f774cd9e-5e74-4d04-a1fc-d9e045022ffb,It was a nightmare! The pathetic was bar and the gym was simply horrible.,negative
1f747081-23ee-4675-a36f-5a2854228024,Avoid at all costs! The miserable was noise levels and the WiFi speed made it unbearable.,negative
d1b61adb-47f4-48f9-9d47-1c8a9a6feb38,"I had high hopes, but the disgusting was security and the bathroom facilities was disappointing.",negative
0be42ffe-ea82-4540-8af4-38ed9f1e069a,Never staying here again! The pathetic was completely bar and the WiFi speed was miserable.,negative
4ab2228e-b8b6-4104-8d23-7c541a9888e0,A huge letdown. The nightmarish was air conditioning and the location was below standard.,negative
2ba33bcc-6c18-45c9-8de5-a93701f0b5aa,Avoid at all costs! The nightmarish was air conditioning and the breakfast options made it unbearable.,negative
88f2316c-d0c2-4f61-9c6e-3b674a46ddc7,A huge letdown. The unbearable was staff friendliness and the spa was below standard.,negative
4b19cd64-a709-4148-a62d-4ea37c0d9e8c,It was a nightmare! The frustrating was pool and the breakfast options was simply horrible.,negative
8e491ff0-f7b3-4a89-b4dd-5270fdb23a3f,I can't believe how terrible this place was. The check-in process was a disaster and the customer service was appalling.,negative
d4007101-2852-4e9c-a7d2-ee1134c1ab31,"I had high hopes, but the subpar was restaurant service and the room cleanliness was disappointing.",negative
654397d3-5b6e-4caf-8dc2-2c662f0d5434,Avoid at all costs! The miserable was spa and the breakfast options made it unbearable.,negative
68e0135b-ef72-4fff-ba47-080303fa8b81,Never staying here again! The terrible was completely security and the WiFi speed was miserable.,negative
6f60f191-22c1-4cf1-b9e0-bb14a45177e3,Never staying here again! The disgusting was completely air conditioning and the restaurant service was miserable.,negative
9c1d7cd7-ba8f-443c-b8df-bb20c3411ac7,"I had high hopes, but the disgusting was breakfast options and the bathroom facilities was disappointing.",negative
1a155c51-5fe7-44a5-89b4-9bcf60688296,"The stay was completely unacceptable. The pool was awful, and the view from the room was unacceptable.",negative
83fb6802-f87d-4ae1-b9d5-efecbbadc6dd,A huge letdown. The frustrating was bathroom facilities and the staff friendliness was below standard.,negative
3e2aad9e-b405-4fd8-b773-a37a0e98dcda,Avoid at all costs! The poor was room cleanliness and the location made it unbearable.,negative
9cd89b75-9348-4ed4-8a43-fd66dc5c98a5,Do yourself a favor and skip this one. The miserable was noise levels and the bed comfort was unacceptable.,negative
f6ae1e8a-547a-45d5-856e-f1e1a00a1091,Do yourself a favor and skip this one. The frustrating was breakfast options and the security was unacceptable.,negative
6c50ee8b-1143-4cac-bfe3-cd59cec4f342,A huge letdown. The poor was air conditioning and the check-in process was below standard.,negative
3a0a44d5-7d7e-4ea5-8ac2-30db42f9820d,Avoid at all costs! The poor was spa and the breakfast options made it unbearable.,negative
470eb880-7be7-4b90-bbf8-dcfb50fe028a,Worst experience ever! The terrible was food quality and the breakfast options ruined my trip.,negative
843fc36a-90bf-4ce6-8e4d-de782f789fd3,Worst experience ever! The pathetic was pool and the gym ruined my trip.,negative
e9f2e0d1-ff38-4f41-a243-b174c1647937,Avoid at all costs! The horrible was parking availability and the check-in process made it unbearable.,negative
c22b4356-0a39-4210-8339-69e7ad66b33e,"I regret booking here. The poor was so pool, and the air conditioning was even worse.",negative
a44c26ee-bd68-46ef-b624-a8dec2698a71,Avoid at all costs! The subpar was pool and the noise levels made it unbearable.,negative
6b5ccb74-351e-470a-a997-bb407f1552de,A huge letdown. The frustrating was pool and the check-in process was below standard.,negative
3bc3ca1b-1325-4ed6-a74d-3867147b9653,Worst experience ever! The dirty was security and the bathroom facilities ruined my trip.,negative
257855b4-5e12-4217-aa87-c22c713f9448,Worst experience ever! The nightmarish was breakfast options and the bed comfort ruined my trip.,negative
4e15ac02-a1b5-42fd-991a-74a997cfaf17,Do yourself a favor and skip this one. The miserable was food quality and the bed comfort was unacceptable.,negative
e7cb630b-7f3b-48a7-b81b-5595f361ce43,It was a nightmare! The unbearable was restaurant service and the bathroom facilities was simply horrible.,negative
3e572340-faec-4af4-a277-cb00c729de39,"I had high hopes, but the disgusting was restaurant service and the bathroom facilities was disappointing.",negative
ede01e51-3bd5-4f04-9096-7fc7c7f41a45,Do yourself a favor and skip this one. The frustrating was WiFi speed and the gym was unacceptable.,negative
3b860254-3907-448f-8a6c-71dfe233df84,I can't believe how disgusting this place was. The pool was a disaster and the bar was appalling.,negative
f234ed6a-a1e5-403a-9906-f571e524e3b0,Do yourself a favor and skip this one. The terrible was bed comfort and the pool was unacceptable.,negative
368ca09f-01cf-4fef-a4fa-834edc5c5f47,"I had high hopes, but the unacceptable was breakfast options and the spa was disappointing.",negative
6ce5832f-a3af-49fd-93d9-0e913c12a18f,Never staying here again! The pathetic was completely view from the room and the gym was miserable.,negative
bd23f743-d6ce-498f-9f4e-7958df802793,"I regret booking here. The dirty was so check-in process, and the bathroom facilities was even worse.",negative
389dc1e4-85f8-4872-907a-2788c234090f,Never staying here again! The horrible was completely noise levels and the parking availability was miserable.,negative
723b65ea-fdb5-43ba-8af5-dc5a2667e350,I can't believe how dirty this place was. The food quality was a disaster and the location was appalling.,negative
48d6396e-f7bb-4335-9224-b2603694f9ed,"I regret booking here. The shocking was so air conditioning, and the pool was even worse.",negative
cd1f686e-455a-4046-89a9-b91d6d20f2f2,Never staying here again! The terrible was completely parking availability and the check-in process was miserable.,negative
e317be98-0eca-41dd-b46d-c83a25f1b951,A huge letdown. The unbearable was check-in process and the noise levels was below standard.,negative
283a5e68-8a63-4d1a-b28f-34a4c1916d7e,A huge letdown. The subpar was parking availability and the customer service was below standard.,negative
dbc7e472-c4b0-401e-8ac2-bdf0c756e763,I can't believe how frustrating this place was. The view from the room was a disaster and the security was appalling.,negative
7027817a-89c0-4953-a4b1-7e2fbe1168ce,I can't believe how frustrating this place was. The staff friendliness was a disaster and the parking availability was appalling.,negative
c7534bf3-a26b-49ec-addf-838a6746311d,It was a nightmare! The dirty was location and the pool was simply horrible.,negative
f1793242-96c6-4cd9-962b-9d46f5b452ac,Never staying here again! The nightmarish was completely noise levels and the security was miserable.,negative
b398dd8e-1f7e-4753-ad9a-de3532ff084d,Never staying here again! The miserable was completely parking availability and the spa was miserable.,negative
e9d26b5f-ebdc-43e1-a305-8e2b9c0ed10c,I can't believe how miserable this place was. The room cleanliness was a disaster and the security was appalling.,negative
e78fd989-a20b-44c8-8840-9cf9544bebb3,Never staying here again! The subpar was completely food quality and the location was miserable.,negative
1c71760d-f44d-4453-8359-7aee71dd3bf6,"I had high hopes, but the miserable was WiFi speed and the gym was disappointing.",negative
65d950a6-d28b-4f31-bcf5-ff287075763e,"I had high hopes, but the nightmarish was customer service and the breakfast options was disappointing.",negative
255582a2-50fb-4b2e-9065-61b1760986d0,Never staying here again! The pathetic was completely staff friendliness and the check-in process was miserable.,negative
bdebed1b-c67e-4855-be63-6d431c9d3400,Worst experience ever! The horrible was location and the spa ruined my trip.,negative
6aae29b0-4948-47ac-ab90-17a4cc807930,Avoid at all costs! The awful was parking availability and the check-in process made it unbearable.,negative
245da0b5-55a2-4b4a-aa6b-50589902953a,"The stay was completely dirty. The WiFi speed was awful, and the bed comfort was unacceptable.",negative
7c2059bb-5aad-4476-910e-10d116bd536e,It was a nightmare! The terrible was air conditioning and the gym was simply horrible.,negative
d18133b1-1911-44e7-a241-f7aa65b9c836,Do yourself a favor and skip this one. The poor was view from the room and the bed comfort was unacceptable.,negative
c6ed4811-b195-496f-ab05-fe3daa399723,Avoid at all costs! The horrible was check-in process and the restaurant service made it unbearable.,negative
b8b20d38-ab84-4e2e-a474-3271c4e0dfdf,Avoid at all costs! The frustrating was bed comfort and the WiFi speed made it unbearable.,negative
c92710f1-cc47-43b4-a50b-b4b74f9a7e04,I can't believe how miserable this place was. The air conditioning was a disaster and the security was appalling.,negative
6640d097-7ab6-4347-b133-e3fb0b184fb7,I can't believe how miserable this place was. The security was a disaster and the bed comfort was appalling.,negative
06681f80-5a5e-45c5-868a-ac4f60dc19ac,Never staying here again! The frustrating was completely staff friendliness and the bar was miserable.,negative
ca06d789-d76c-472c-ad67-33648092b5b9,Avoid at all costs! The frustrating was bar and the room cleanliness made it unbearable.,negative
e28acfbb-75db-44ae-b948-8a6cbc4e2a4c,It was a nightmare! The frustrating was security and the staff friendliness was simply horrible.,negative
ed22823c-cb21-410f-afe0-3e5f475b4ab5,"The stay was completely horrible. The customer service was awful, and the parking availability was unacceptable.",negative
7f5f202e-163f-4e5e-a73e-13be8d6e0914,Do yourself a favor and skip this one. The miserable was check-in process and the pool was unacceptable.,negative
a9b74bc7-c1cf-4332-9ecf-043c79eb21e7,Avoid at all costs! The shocking was spa and the customer service made it unbearable.,negative
77c83470-4c3a-46b5-bbc5-b9a91fae88ef,"I had high hopes, but the unbearable was parking availability and the spa was disappointing.",negative
9c193054-de92-4e7c-889d-a6613b605603,"I had high hopes, but the dreadful was view from the room and the spa was disappointing.",negative
382d3f82-1c4a-4da9-b300-8a6ac5a787b4,Worst experience ever! The unbearable was bed comfort and the food quality ruined my trip.,negative
edcef241-d2fc-4b44-9316-dc36a4bec807,Worst experience ever! The dreadful was food quality and the WiFi speed ruined my trip.,negative
a3dcdba4-250f-4210-8c51-dfd399a3359d,"I regret booking here. The unbearable was so security, and the food quality was even worse.",negative
8a274c52-6393-470c-a11d-11849ccf78ae,Worst experience ever! The dreadful was customer service and the staff friendliness ruined my trip.,negative
5e349e1c-4cea-4d65-8a9e-a2a3d5b4c695,Do yourself a favor and skip this one. The pathetic was noise levels and the pool was unacceptable.,negative
6415db0c-25d5-4e12-9842-027cfa7ea1e0,Avoid at all costs! The dirty was view from the room and the food quality made it unbearable.,negative
4af369b4-43d8-4427-87c4-0b11a07987ca,Never staying here again! The unacceptable was completely WiFi speed and the bar was miserable.,negative
9324c306-4374-408b-817e-b0a4cc353c62,Do yourself a favor and skip this one. The frustrating was spa and the air conditioning was unacceptable.,negative
ac57e85b-6413-4b5d-8b7d-6667d4e4372e,I can't believe how disgusting this place was. The location was a disaster and the noise levels was appalling.,negative
8b2589a0-00c3-4fd0-b807-dc7abb59c484,Do yourself a favor and skip this one. The miserable was restaurant service and the room cleanliness was unacceptable.,negative
ac35a837-f671-42ab-ab41-4cdb83d0c98c,I can't believe how miserable this place was. The breakfast options was a disaster and the parking availability was appalling.,negative
23787b92-dc57-4b5f-bd46-aad255447fb2,A huge letdown. The unacceptable was parking availability and the view from the room was below standard.,negative
ba959cc2-bd19-4778-8317-973a26d2150c,A huge letdown. The unbearable was location and the air conditioning was below standard.,negative
ef81a12e-a71c-4a64-8580-5a3a55f5d06f,"I regret booking here. The unacceptable was so staff friendliness, and the security was even worse.",negative
36b0899a-973d-4d14-9b04-b998a0dc6a30,A huge letdown. The dreadful was WiFi speed and the staff friendliness was below standard.,negative
7952d351-a28c-45e3-a148-1c80ef149d6c,A huge letdown. The horrible was WiFi speed and the restaurant service was below standard.,negative
e69a3553-af95-444d-b2f0-00ee3dc9e3f9,"The stay was completely frustrating. The air conditioning was awful, and the bar was unacceptable.",negative
fb5a4c37-2870-4beb-9d24-814ff8ad0a1c,Do yourself a favor and skip this one. The dirty was staff friendliness and the pool was unacceptable.,negative
8e4bc909-1c88-4d9c-a9e4-0065fc5aaf20,Never staying here again! The nightmarish was completely noise levels and the parking availability was miserable.,negative
90ab1305-d6fc-416d-85ac-26085739532f,"I had high hopes, but the pathetic was view from the room and the parking availability was disappointing.",negative
451a2131-5432-425d-988e-069d3779ed9c,Avoid at all costs! The subpar was bathroom facilities and the parking availability made it unbearable.,negative
0d38b740-e904-4f17-acbe-8d976835352c,Never staying here again! The dirty was completely gym and the customer service was miserable.,negative
164f0358-163c-4fa9-a74a-adb1362612b0,"I regret booking here. The shocking was so air conditioning, and the staff friendliness was even worse.",negative
9c8919e9-3a45-454d-b15e-78cf1b2bfd29,"I regret booking here. The miserable was so staff friendliness, and the WiFi speed was even worse.",negative
47447017-69f3-4ddf-a9c1-3f2265721d11,"I had high hopes, but the dirty was bathroom facilities and the room cleanliness was disappointing.",negative
9f8c082c-da0b-459e-b964-6cdd738ed708,Avoid at all costs! The terrible was bar and the gym made it unbearable.,negative
70462551-949e-4e1a-90af-40d332af232c,I can't believe how nightmarish this place was. The gym was a disaster and the WiFi speed was appalling.,negative
683f0d13-5f79-4aa5-9210-8cc3aab412d5,"I had high hopes, but the shocking was bathroom facilities and the bar was disappointing.",negative
1ab28805-9a24-468b-b7a0-445d7c0ea7cd,I can't believe how horrible this place was. The WiFi speed was a disaster and the bathroom facilities was appalling.,negative
13425466-c017-4efd-9919-1e8168adf181,A huge letdown. The pathetic was bed comfort and the pool was below standard.,negative
38d8c109-91b1-41e7-90c7-71c27af653ff,Worst experience ever! The frustrating was bar and the customer service ruined my trip.,negative
444b087e-27cb-4de7-b34f-288e95132b6c,A huge letdown. The pathetic was bathroom facilities and the room cleanliness was below standard.,negative
f044f911-7ada-4d6a-92c6-0fb620abf02c,A huge letdown. The awful was room cleanliness and the view from the room was below standard.,negative
70c01bb8-942e-4d72-b601-2bf7ed44cc79,Do yourself a favor and skip this one. The awful was bathroom facilities and the pool was unacceptable.,negative
8b8152f4-72ae-4cfd-b558-f266ac5aa05c,"The stay was completely nightmarish. The room cleanliness was awful, and the location was unacceptable.",negative
52420c3b-7821-4f8d-b8af-ca27b0dfcfb1,"I had high hopes, but the subpar was WiFi speed and the pool was disappointing.",negative
4e3b7359-c1f6-4876-94f4-b9e8cbfca5e3,"The stay was completely terrible. The customer service was awful, and the view from the room was unacceptable.",negative
1a33d0e8-b53f-4ad9-ba83-5823d0a0b92d,Avoid at all costs! The unbearable was check-in process and the view from the room made it unbearable.,negative
efdd777f-0334-4719-9587-5369a1aca08f,A huge letdown. The dreadful was customer service and the room cleanliness was below standard.,negative
8f4b038e-beb8-4732-8296-aebadcf883a6,I can't believe how miserable this place was. The noise levels was a disaster and the gym was appalling.,negative
50dfcaca-7aaf-4090-b7f7-71fd1b8671c4,I can't believe how pathetic this place was. The pool was a disaster and the customer service was appalling.,negative
d0d0597b-fc8d-4a44-a851-4e333adbba66,It was a nightmare! The pathetic was air conditioning and the breakfast options was simply horrible.,negative
f57581b5-264c-4d47-a512-f5fe362f88e4,"The stay was completely awful. The location was awful, and the air conditioning was unacceptable.",negative
d3fa5168-1740-4e13-9deb-85549d157347,"I had high hopes, but the disgusting was location and the bathroom facilities was disappointing.",negative
9856505e-36cf-4f56-adba-ffe86aca117b,It was a nightmare! The unacceptable was customer service and the bathroom facilities was simply horrible.,negative
5f32371d-59ea-40c0-88c4-d54ed299cf65,Never staying here again! The unacceptable was completely check-in process and the bathroom facilities was miserable.,negative
a8b17e85-bcd6-438d-a0cd-8fd980cd4ad8,It was a nightmare! The subpar was security and the noise levels was simply horrible.,negative
5aea5cbb-0d8c-43e2-946c-21b325f78b3b,Do yourself a favor and skip this one. The dreadful was noise levels and the view from the room was unacceptable.,negative
76743847-2762-4952-97de-ec3befa613fa,It was a nightmare! The dreadful was parking availability and the WiFi speed was simply horrible.,negative
83b085ba-c350-44a9-87ff-c752791d10a3,"I regret booking here. The pathetic was so pool, and the noise levels was even worse.",negative
92b2a957-3c1c-40d4-833a-ee1bb32ef39e,Do yourself a favor and skip this one. The unacceptable was gym and the parking availability was unacceptable.,negative
d38cf632-9ae0-406e-8e5c-f950f1486f4b,"The stay was completely dirty. The food quality was awful, and the gym was unacceptable.",negative
b44b6379-5c99-446b-8574-5d54fc950d52,"I regret booking here. The unbearable was so breakfast options, and the bathroom facilities was even worse.",negative
094cc3b3-09bf-428d-9b4c-754c4a933764,A huge letdown. The disgusting was noise levels and the room cleanliness was below standard.,negative
1c89f73f-1899-41ec-be68-361c51474a17,"The stay was completely miserable. The security was awful, and the WiFi speed was unacceptable.",negative
b916b295-d577-40f8-9a06-6de547fac196,"I regret booking here. The disgusting was so bed comfort, and the restaurant service was even worse.",negative
8b74e9d8-0542-4821-beeb-2b3e4f0a10b6,Avoid at all costs! The shocking was location and the restaurant service made it unbearable.,negative
f52e25ae-a708-48cb-9d0d-b1d57b497503,"I regret booking here. The pathetic was so security, and the staff friendliness was even worse.",negative
1ef8ac84-7624-43cb-83e7-8f4edaf6551e,I can't believe how dreadful this place was. The noise levels was a disaster and the parking availability was appalling.,negative
22ca8330-f20e-4142-a111-65551a186952,Never staying here again! The subpar was completely air conditioning and the check-in process was miserable.,negative
b4ad890d-1dd9-4501-b962-385584faca8b,It was a nightmare! The miserable was spa and the food quality was simply horrible.,negative
2c98419c-98df-4fc4-a039-7e656c0928b4,Worst experience ever! The poor was security and the bathroom facilities ruined my trip.,negative
bf50175c-c8c1-444d-b6a1-0be91b5c8395,It was a nightmare! The dreadful was customer service and the breakfast options was simply horrible.,negative
4e1dafe7-3130-433a-b037-500167f870f7,A huge letdown. The dirty was customer service and the location was below standard.,negative
21363314-f92d-4829-8b98-26cd969ff5b4,"I had high hopes, but the disgusting was breakfast options and the security was disappointing.",negative
6d95365f-d5ff-4963-bf62-f1760ed2243c,I can't believe how miserable this place was. The spa was a disaster and the restaurant service was appalling.,negative
cd1a348c-87b3-4159-94cd-9a20e19c886d,I can't believe how awful this place was. The noise levels was a disaster and the WiFi speed was appalling.,negative
7226ceb5-c2ce-44d6-b664-503df05b8363,"I regret booking here. The pathetic was so check-in process, and the restaurant service was even worse.",negative
10c005b1-e6ba-4dd8-b826-41e0c18bf010,It was a nightmare! The unbearable was air conditioning and the restaurant service was simply horrible.,negative
f27a85cb-e692-4505-a01d-4bb302b956e9,Worst experience ever! The subpar was gym and the bathroom facilities ruined my trip.,negative
96a3f7fa-6c23-47a2-aa1e-3cc4ec760b16,A huge letdown. The miserable was breakfast options and the air conditioning was below standard.,negative
afb6a577-b312-4487-a1f8-19bea9b472c1,"I regret booking here. The poor was so breakfast options, and the check-in process was even worse.",negative
427bcfed-89d0-438c-afd4-3813225085c0,A huge letdown. The horrible was check-in process and the bar was below standard.,negative
59a3a739-291b-4b2a-b3cc-29ec93a8065d,Worst experience ever! The subpar was parking availability and the check-in process ruined my trip.,negative
2b528422-f92a-43ad-a097-25fe8337e12c,Avoid at all costs! The dreadful was restaurant service and the bathroom facilities made it unbearable.,negative
29f365df-f27e-473d-b4de-7d710dda9252,I can't believe how miserable this place was. The check-in process was a disaster and the view from the room was appalling.,negative
c31074f9-36b0-4c69-81ac-1a144d8b2737,"I regret booking here. The miserable was so bar, and the customer service was even worse.",negative
4fc2a08f-cb21-4ef5-9aab-523f1230f05b,"I regret booking here. The pathetic was so location, and the customer service was even worse.",negative
17fe3fa5-1600-43c7-b721-87381aca800d,Do yourself a favor and skip this one. The nightmarish was check-in process and the bar was unacceptable.,negative
c4362ac1-b5d9-401e-a684-036cdff982bc,Worst experience ever! The terrible was restaurant service and the pool ruined my trip.,negative
e29ac752-63e7-40ff-9cf3-7a8a258b60e7,Do yourself a favor and skip this one. The disgusting was pool and the location was unacceptable.,negative
6b4d1452-682d-43de-986b-ec85e4d4fc57,Do yourself a favor and skip this one. The pathetic was parking availability and the spa was unacceptable.,negative
349d18b0-b2e7-4b54-9702-ee1ac81f2916,Worst experience ever! The pathetic was WiFi speed and the spa ruined my trip.,negative
a6edd040-f6ea-4661-a58d-df3c4a3fb1dc,Worst experience ever! The pathetic was breakfast options and the bar ruined my trip.,negative
0cb456c7-3a6b-47bd-8f20-cd7015c26d10,A huge letdown. The dirty was pool and the noise levels was below standard.,negative
e26fee15-6740-4491-80b9-e0becb6f46c4,It was a nightmare! The disgusting was staff friendliness and the WiFi speed was simply horrible.,negative
09ea1beb-d87b-4b01-9822-fd0f7ae5a6d3,"I regret booking here. The shocking was so spa, and the air conditioning was even worse.",negative
068964fb-dd66-4790-8598-46bae96938c7,It was a nightmare! The shocking was bed comfort and the restaurant service was simply horrible.,negative
b6beb621-e72b-474a-a216-50bafd6ec21d,"I regret booking here. The shocking was so room cleanliness, and the bar was even worse.",negative
2cb99b60-f4aa-4ea8-9940-4b9836bd70c3,It was a nightmare! The disgusting was customer service and the breakfast options was simply horrible.,negative
