review_id,review_text,sentiment
ce4dc6c7-ae24-4db6-8bd9-b7c03a6416ca,"A decent stay. The unremarkable was restaurant service, and the check-in process could have been better.",neutral
396234fd-e502-48d2-a512-db242299f36e,"If you're looking for a basic stay, this is okay. The acceptable was bathroom facilities, and the security was neutral.",neutral
c02bab61-7207-4a8d-b830-510c44eb0ca1,"An ordinary experience. The okay was spa, and the security was nothing to rave about.",neutral
687d7800-91cd-4839-8400-a41e52d35a5c,"If you're looking for a basic stay, this is okay. The okay was parking availability, and the gym was neutral.",neutral
c50fc4cc-bbf4-4ce6-b3ad-7156001278e4,"Nothing exceptional, but nothing terrible either. The mediocre was view from the room, and the spa was fine.",neutral
f7e97462-9800-4c24-a033-44a55fc4244e,"Pretty average overall. The acceptable was air conditioning, and the WiFi speed was nothing special.",neutral
951bbacd-ac45-498f-b713-8e4f0d3561ff,"A decent stay. The fine was room cleanliness, and the check-in process could have been better.",neutral
ce48b896-4cb0-43c4-9687-96f2ad0e1dfa,"Nothing too exciting. The fair was WiFi speed, and the bed comfort was just okay.",neutral
0bc87bd3-f459-428b-89e0-8782f27a20ad,"An ordinary experience. The unremarkable was bar, and the gym was nothing to rave about.",neutral
39169f1b-9e75-4fdb-b878-7cac24867789,"An ordinary experience. The average was bar, and the location was nothing to rave about.",neutral
58f58da7-3bfb-4816-93cd-16cb7cdc6140,"Pretty average overall. The decent was bathroom facilities, and the location was nothing special.",neutral
9683b252-c911-4a6e-9893-f7820e1ac596,"Didn't impress, but didn't disappoint either. The moderate was bed comfort, and the air conditioning was alright.",neutral
3f8782fe-88e9-4147-a32d-a97bc63727a2,"Pretty average overall. The moderate was customer service, and the spa was nothing special.",neutral
9669f216-0291-428d-ae4f-f28c090f5f5f,"A decent stay. The fair was gym, and the view from the room could have been better.",neutral
9f37052a-1fa0-4254-8e7e-b7b8b0c975b5,"Nothing exceptional, but nothing terrible either. The average was bed comfort, and the bar was fine.",neutral
e2d648ec-2e97-4170-b12d-bdaa54fd75ec,"If you're looking for a basic stay, this is okay. The decent was spa, and the parking availability was neutral.",neutral
c138da83-d9e4-4618-b534-2b0625ec3b17,"Nothing exceptional, but nothing terrible either. The okay was food quality, and the spa was fine.",neutral
7ecae7c0-83ae-49b3-8f6d-7fc9ac3a9a06,"Didn't impress, but didn't disappoint either. The fine was gym, and the food quality was alright.",neutral
59e818dd-480f-4b23-ba64-5a23e28d7195,"A decent stay. The fine was location, and the noise levels could have been better.",neutral
1e0da3b1-b9d3-486b-b5ca-89f6f0c6ff06,"If you're looking for a basic stay, this is okay. The passable was view from the room, and the gym was neutral.",neutral
d07299e1-cd79-4b55-b304-88821fba4808,"Not the best, not the worst—just acceptable. The spa was fine, and the check-in process was acceptable.",neutral
d7971b01-7a52-4fa0-9d72-a8bb3165d800,"Fairly standard. The okay was room cleanliness, and the view from the room was neither good nor bad.",neutral
1daf2ad0-70c8-47b1-be08-610c0f1bcd8c,"If you're looking for a basic stay, this is okay. The fair was location, and the customer service was neutral.",neutral
f2c98c2f-3836-4e80-ae06-6a1bd576b2be,"If you're looking for a basic stay, this is okay. The unremarkable was gym, and the check-in process was neutral.",neutral
972d14bd-3da3-43cf-ae69-ce66a8aad324,"A decent stay. The mediocre was room cleanliness, and the security could have been better.",neutral
cd152535-5353-4815-941f-2657fe5119e3,"An ordinary experience. The fine was spa, and the view from the room was nothing to rave about.",neutral
abb0b873-ea60-43af-8bd9-dc6e5625cd67,"Didn't impress, but didn't disappoint either. The fair was bed comfort, and the WiFi speed was alright.",neutral
5e79bd0a-205d-48fc-84c9-1525d1194a7e,"Nothing too exciting. The moderate was staff friendliness, and the noise levels was just okay.",neutral
e1a613d6-76c4-48e9-8ff7-fd0628354f92,"Fairly standard. The decent was food quality, and the location was neither good nor bad.",neutral
18a3ee7c-7818-4a91-ac70-305375e658c2,"A decent stay. The acceptable was bed comfort, and the room cleanliness could have been better.",neutral
76f90dfa-f084-4c01-96ea-a8a1ada8bfae,"Nothing exceptional, but nothing terrible either. The fair was bathroom facilities, and the noise levels was fine.",neutral
46427f88-fe93-4660-9256-9bfdf4d4ad2f,"Fairly standard. The mediocre was security, and the air conditioning was neither good nor bad.",neutral
640a695f-8d86-4653-bc1d-3b2c0522a818,"If you're looking for a basic stay, this is okay. The unremarkable was bar, and the restaurant service was neutral.",neutral
8e9a5118-3167-468a-a831-6fdf21f3f04a,"Nothing exceptional, but nothing terrible either. The fair was room cleanliness, and the breakfast options was fine.",neutral
a6373a63-b25f-4415-9729-f5cf5cc68ae9,"An ordinary experience. The standard was spa, and the air conditioning was nothing to rave about.",neutral
9642c091-6314-4b54-840a-e3856275d83a,"A decent stay. The acceptable was location, and the breakfast options could have been better.",neutral
4915a540-655a-495a-b864-2f0ae85fa9bc,"Not the best, not the worst—just decent. The security was fine, and the staff friendliness was acceptable.",neutral
b904de1f-92d5-45b7-afdb-f6e53e313868,"A decent stay. The acceptable was gym, and the spa could have been better.",neutral
70ed92bf-4642-425c-b3a9-3e98c083308a,"Fairly standard. The moderate was air conditioning, and the food quality was neither good nor bad.",neutral
d960876a-0c99-4000-a524-a64a0cf868e7,"Didn't impress, but didn't disappoint either. The average was bed comfort, and the room cleanliness was alright.",neutral
facca939-a766-43e3-ad23-1e2b19b2559c,"Nothing too exciting. The fair was parking availability, and the check-in process was just okay.",neutral
594b2953-db20-4103-b388-88949aa268f2,"Nothing too exciting. The satisfactory was bar, and the customer service was just okay.",neutral
04398a0f-949c-45ad-8d5f-73bdd0a9a037,"Nothing exceptional, but nothing terrible either. The standard was location, and the food quality was fine.",neutral
2815d1f0-eace-41bd-b2c6-abaa2f91b6fe,"Nothing too exciting. The okay was customer service, and the breakfast options was just okay.",neutral
45a58e8c-4daa-4360-b068-081c12a4cbc7,"Not the best, not the worst—just mediocre. The spa was fine, and the location was acceptable.",neutral
b02450f6-4070-4c92-96c7-e9a872d5b2c1,"An ordinary experience. The fair was restaurant service, and the location was nothing to rave about.",neutral
440988bb-0746-4d55-a311-555f5fcd6c43,"An ordinary experience. The satisfactory was staff friendliness, and the bathroom facilities was nothing to rave about.",neutral
1c1c33a1-4a8f-487f-be02-0cbda13ae0c4,"An ordinary experience. The fine was bathroom facilities, and the security was nothing to rave about.",neutral
386ca896-2ab6-4af6-bc09-410cf647ff61,"A decent stay. The standard was security, and the check-in process could have been better.",neutral
b2ef77c0-312e-4a84-a36a-86d8df783796,"Didn't impress, but didn't disappoint either. The moderate was food quality, and the air conditioning was alright.",neutral
5ceb8c9d-3c4e-479a-a714-03f6aa17e21e,"Nothing exceptional, but nothing terrible either. The moderate was breakfast options, and the staff friendliness was fine.",neutral
41040cfe-5c64-4b98-9631-db2f22dadaf0,"An ordinary experience. The standard was location, and the noise levels was nothing to rave about.",neutral
443b4271-e010-429a-bc0c-839b49f543bd,"An ordinary experience. The average was WiFi speed, and the room cleanliness was nothing to rave about.",neutral
7fbb57fd-304b-4680-a093-3fab752ca315,"If you're looking for a basic stay, this is okay. The decent was staff friendliness, and the security was neutral.",neutral
dba3a3d9-b3a3-408e-bbcb-9d0b18680a69,"An ordinary experience. The mediocre was location, and the view from the room was nothing to rave about.",neutral
a818f089-23a8-4acc-8c3b-3f6019562e58,"If you're looking for a basic stay, this is okay. The decent was spa, and the air conditioning was neutral.",neutral
ca7ffe4e-77e3-428e-b82d-cb81913c0387,"Didn't impress, but didn't disappoint either. The mediocre was room cleanliness, and the view from the room was alright.",neutral
ab6ca578-a6a2-43ff-8539-6eb2baec3b4c,"A decent stay. The average was air conditioning, and the restaurant service could have been better.",neutral
9016a6fa-8adb-43f4-ad10-0d4a7361c908,"Fairly standard. The mediocre was parking availability, and the air conditioning was neither good nor bad.",neutral
1c7124ec-3101-4450-9cf9-b2379299691d,"Not the best, not the worst—just decent. The spa was fine, and the bed comfort was acceptable.",neutral
bd1eb763-db82-482f-855d-139deb0085bf,"Fairly standard. The acceptable was bathroom facilities, and the customer service was neither good nor bad.",neutral
183e6242-314c-4b09-bb76-c2ea20232bc2,"An ordinary experience. The mediocre was noise levels, and the food quality was nothing to rave about.",neutral
4cbeaa6b-0fe5-41d6-8f2c-6e9c7e36886e,"The stay was okay. The breakfast options was okay, and the bar was neither great nor bad.",neutral
bbdd1ed6-2efd-491b-9b75-f005e4bd9eca,"An ordinary experience. The okay was spa, and the restaurant service was nothing to rave about.",neutral
f7d9a872-acef-4186-9df5-d72d32a30cca,"Nothing too exciting. The fair was breakfast options, and the air conditioning was just okay.",neutral
2a15ebca-00b1-4e6c-ad81-1ef22647ff3d,"Not the best, not the worst—just okay. The location was fine, and the staff friendliness was acceptable.",neutral
8f74e3b0-d282-4650-9fcd-ec7a025643c8,"Nothing exceptional, but nothing terrible either. The decent was bar, and the staff friendliness was fine.",neutral
0bc98c27-8c07-44ea-98db-8b89ab638e3d,"If you're looking for a basic stay, this is okay. The average was spa, and the view from the room was neutral.",neutral
89c4e01c-b999-4641-acfd-ce8d59df83a8,"An ordinary experience. The decent was bed comfort, and the WiFi speed was nothing to rave about.",neutral
37bc340d-4ee8-49d0-aa6d-e72595074b86,"If you're looking for a basic stay, this is okay. The acceptable was bathroom facilities, and the room cleanliness was neutral.",neutral
37a697cd-f588-4edc-8179-9dd4054cf784,"Didn't impress, but didn't disappoint either. The mediocre was check-in process, and the pool was alright.",neutral
b800431c-2e18-49d5-af80-5e927f77ca39,"If you're looking for a basic stay, this is okay. The okay was room cleanliness, and the location was neutral.",neutral
b07fe3cb-0d2d-4269-8e83-828e29dc47ff,"Pretty average overall. The unremarkable was parking availability, and the room cleanliness was nothing special.",neutral
f67d836a-62d1-48b7-86f9-2397d9720010,"Pretty average overall. The mediocre was security, and the restaurant service was nothing special.",neutral
203aece0-86b2-41da-a96b-217c7d3f3cb9,"The stay was passable. The location was okay, and the staff friendliness was neither great nor bad.",neutral
d57b0a13-807e-4f0c-81e4-8ca4175c105e,"Fairly standard. The passable was check-in process, and the parking availability was neither good nor bad.",neutral
236ebeca-a0ac-4905-a5f0-fd1390e2c06e,"Nothing exceptional, but nothing terrible either. The standard was room cleanliness, and the staff friendliness was fine.",neutral
1e78de84-55af-41e5-8921-0d99c367af78,"If you're looking for a basic stay, this is okay. The moderate was customer service, and the food quality was neutral.",neutral
b1bd5a0e-84c4-4853-84e8-651e710b3577,"A decent stay. The satisfactory was security, and the noise levels could have been better.",neutral
ec4fe0de-b8c4-4834-9f87-b806b0b6a7bb,"Nothing exceptional, but nothing terrible either. The satisfactory was food quality, and the view from the room was fine.",neutral
dbab6e5e-197d-4478-afdf-131b80bfa1e6,"Nothing exceptional, but nothing terrible either. The mediocre was bathroom facilities, and the pool was fine.",neutral
4e30e533-1bac-463c-969c-eeae2693954d,"Fairly standard. The fine was room cleanliness, and the security was neither good nor bad.",neutral
e4104b87-d0aa-44d3-9aa9-c13202696af4,"Fairly standard. The decent was food quality, and the restaurant service was neither good nor bad.",neutral
6ee0c33d-5ca9-457e-9ead-c4a1da43690d,"If you're looking for a basic stay, this is okay. The acceptable was spa, and the location was neutral.",neutral
4dcc2cec-f3df-4201-9af4-1b8141d9837c,"Nothing too exciting. The unremarkable was pool, and the breakfast options was just okay.",neutral
7124d41f-9c03-4878-b7e7-5c65e18f63b4,"An ordinary experience. The unremarkable was breakfast options, and the check-in process was nothing to rave about.",neutral
be72cc6c-07ce-490b-b359-586d9595e4af,"An ordinary experience. The passable was WiFi speed, and the room cleanliness was nothing to rave about.",neutral
b02dc99d-30d5-4c9c-ae28-20791693def5,"An ordinary experience. The passable was check-in process, and the security was nothing to rave about.",neutral
719f1c1f-0f48-479a-bb66-f84b5f39be28,"Not the best, not the worst—just standard. The bathroom facilities was fine, and the restaurant service was acceptable.",neutral
6d33c0ec-39fa-4653-8374-cf9152061786,"A decent stay. The acceptable was security, and the breakfast options could have been better.",neutral
5a775122-59d4-4d93-9b98-d48752dfb720,"A decent stay. The okay was check-in process, and the location could have been better.",neutral
843a32be-0c22-44b2-9e77-cdd9a6ace6e4,"A decent stay. The average was pool, and the view from the room could have been better.",neutral
aa2960e9-3227-48ea-86b6-71194611ec6b,"Pretty average overall. The average was location, and the room cleanliness was nothing special.",neutral
0aadee93-b45e-4fd2-86c0-59910117c880,"Pretty average overall. The fine was food quality, and the restaurant service was nothing special.",neutral
6bdb0980-4e8d-426d-8bb9-c66f5b6fbb9a,"Nothing too exciting. The okay was WiFi speed, and the location was just okay.",neutral
2f4d221e-ed49-4bf2-83d7-d9e2552a3c35,"Didn't impress, but didn't disappoint either. The mediocre was food quality, and the bar was alright.",neutral
7e59d311-9dae-477d-a8ee-56a0d81c7352,"Pretty average overall. The decent was bathroom facilities, and the customer service was nothing special.",neutral
4dc36d93-ba15-4091-b746-67a92b2f866f,"Not the best, not the worst—just mediocre. The air conditioning was fine, and the check-in process was acceptable.",neutral
f1164bdd-8232-4572-8fa6-31bc9d98dbdd,"An ordinary experience. The okay was room cleanliness, and the pool was nothing to rave about.",neutral
e5e85e9e-9122-41e8-a5a1-f203776aeb11,"Nothing too exciting. The fair was location, and the food quality was just okay.",neutral
3e0b486b-5a06-47e5-b310-d01777487b18,"Pretty average overall. The standard was staff friendliness, and the bed comfort was nothing special.",neutral
801cc3eb-0c84-49d4-9c22-7f2a6c3e9797,"An ordinary experience. The okay was staff friendliness, and the room cleanliness was nothing to rave about.",neutral
b9465e20-b3f8-4584-b1b7-b5739d96f2b5,"Nothing too exciting. The average was security, and the bathroom facilities was just okay.",neutral
72a4d28e-9672-40be-b211-9f40a3a928ca,"The stay was satisfactory. The bathroom facilities was okay, and the security was neither great nor bad.",neutral
5b1a95ee-d42a-4089-9c04-cabe5cc7bf8d,"A decent stay. The decent was bathroom facilities, and the WiFi speed could have been better.",neutral
5ff3981c-9765-42b0-957d-d8a736aed5f4,"Not the best, not the worst—just decent. The WiFi speed was fine, and the staff friendliness was acceptable.",neutral
a3c7c3cd-abe0-49e8-b345-a0ca0978a737,"If you're looking for a basic stay, this is okay. The passable was security, and the customer service was neutral.",neutral
81bf211b-c019-4428-aa4c-c03c22e5c43a,"A decent stay. The fine was security, and the pool could have been better.",neutral
d7d2b149-a933-436a-9bdc-b93b240146fb,"Nothing exceptional, but nothing terrible either. The moderate was pool, and the noise levels was fine.",neutral
1423b17d-a830-481c-b844-738534b4c864,"An ordinary experience. The fine was security, and the bed comfort was nothing to rave about.",neutral
6e0d9af0-c901-4bc3-8504-5f7dc1f35bf2,"A decent stay. The mediocre was parking availability, and the staff friendliness could have been better.",neutral
e65ece3d-cd3d-46d8-8135-18e3f11f793b,"An ordinary experience. The fair was gym, and the view from the room was nothing to rave about.",neutral
8be2a79f-a5d4-4baf-ae80-fcdf5e1487d5,"Fairly standard. The unremarkable was WiFi speed, and the check-in process was neither good nor bad.",neutral
ae6ec1f6-7b83-4f26-ab20-d3d8486d0527,"Pretty average overall. The moderate was breakfast options, and the check-in process was nothing special.",neutral
1b4d51bb-5300-4c36-a095-3112cb1a1501,"Pretty average overall. The fine was customer service, and the bar was nothing special.",neutral
fa3b82d0-b023-4823-a6c3-fdc98c50b2e6,"If you're looking for a basic stay, this is okay. The unremarkable was noise levels, and the gym was neutral.",neutral
dbf4c3d5-a6a6-4bfd-9a5a-2e55461533bd,"Didn't impress, but didn't disappoint either. The standard was breakfast options, and the view from the room was alright.",neutral
d15413bd-9baa-4d3e-87d9-2ae22ace4b2c,"A decent stay. The moderate was restaurant service, and the WiFi speed could have been better.",neutral
0addd2da-6a40-44df-8aec-05cbde16fb7c,"If you're looking for a basic stay, this is okay. The fine was customer service, and the air conditioning was neutral.",neutral
91f0ac22-b3c1-4e81-90d6-e5a2da4677dc,"Not the best, not the worst—just passable. The bed comfort was fine, and the spa was acceptable.",neutral
ff292817-473c-4e65-9585-3b9480351e5a,"If you're looking for a basic stay, this is okay. The fair was restaurant service, and the pool was neutral.",neutral
8f15828a-5aa0-422b-ac20-9a3af5dee254,"A decent stay. The standard was bed comfort, and the location could have been better.",neutral
58e88126-cbe0-4f2e-b6bf-d432c249c2a4,"The stay was mediocre. The customer service was okay, and the bed comfort was neither great nor bad.",neutral
48d79198-dfb8-4703-af6e-6595ca81bcfc,"An ordinary experience. The passable was customer service, and the breakfast options was nothing to rave about.",neutral
4b15d4d5-ac43-4c48-ae76-13d2f095a43d,"An ordinary experience. The standard was WiFi speed, and the bar was nothing to rave about.",neutral
8be5c178-2ecd-456d-baa8-00c5d0e6a6c0,"Nothing exceptional, but nothing terrible either. The average was noise levels, and the gym was fine.",neutral
6acd1d72-6807-4b4e-a032-e9c6594d2b8a,"The stay was unremarkable. The location was okay, and the breakfast options was neither great nor bad.",neutral
2a2c8b94-01dc-48cf-ab79-ef43cac751af,"Fairly standard. The satisfactory was security, and the WiFi speed was neither good nor bad.",neutral
1f61dd39-a0a6-49c1-970c-ba2ddc64c09f,"Nothing exceptional, but nothing terrible either. The mediocre was breakfast options, and the noise levels was fine.",neutral
dc9c80aa-5d78-4935-ab81-8e5d7694adb3,"Nothing exceptional, but nothing terrible either. The moderate was air conditioning, and the bathroom facilities was fine.",neutral
b9cad6d5-4908-418f-b064-e7dc44e8dfd7,"The stay was average. The view from the room was okay, and the bathroom facilities was neither great nor bad.",neutral
646436e1-452b-4ef7-bf0d-694e7f6ec25d,"A decent stay. The fine was spa, and the location could have been better.",neutral
1f704159-7618-479a-a980-86d874746207,"If you're looking for a basic stay, this is okay. The decent was staff friendliness, and the bar was neutral.",neutral
27064ddb-db79-4ad7-9305-179db75fba1e,"The stay was decent. The check-in process was okay, and the security was neither great nor bad.",neutral
71e40c26-b34c-4031-b44d-68c9c7071887,"Not the best, not the worst—just fine. The food quality was fine, and the breakfast options was acceptable.",neutral
dc65c85b-e09f-4893-9213-32641f444853,"Didn't impress, but didn't disappoint either. The moderate was noise levels, and the view from the room was alright.",neutral
8f6f8e5f-468d-4795-8b2c-d4435ebc1b44,"Didn't impress, but didn't disappoint either. The decent was bathroom facilities, and the check-in process was alright.",neutral
3651d403-f9d4-427b-81b9-cd9c10cf22e4,"Nothing exceptional, but nothing terrible either. The passable was view from the room, and the bar was fine.",neutral
5b6e1e3d-7300-4a9e-ac7d-a9df07ae1454,"Nothing too exciting. The standard was check-in process, and the air conditioning was just okay.",neutral
4b6c4c7d-d31e-4ac9-8cb0-07f964af9a78,"Pretty average overall. The standard was breakfast options, and the air conditioning was nothing special.",neutral
d373680e-5914-45be-a7bd-615ca71ee243,"Not the best, not the worst—just mediocre. The restaurant service was fine, and the bathroom facilities was acceptable.",neutral
1b0e681c-c195-4829-bebc-210ac0b78025,"The stay was average. The customer service was okay, and the room cleanliness was neither great nor bad.",neutral
2ec4f9b6-27d9-492a-9586-26a2804bd4de,"The stay was satisfactory. The gym was okay, and the security was neither great nor bad.",neutral
bc214c81-15d5-4aeb-b04e-66649c6b2e16,"Nothing too exciting. The standard was view from the room, and the security was just okay.",neutral
3abf8739-c1a0-4a93-bc21-b16858202e42,"The stay was okay. The customer service was okay, and the location was neither great nor bad.",neutral
33d1b90c-caed-4de3-87b6-ddc8668f8962,"A decent stay. The mediocre was food quality, and the parking availability could have been better.",neutral
956914de-a85d-4517-9231-2cfd3251ed71,"Didn't impress, but didn't disappoint either. The passable was spa, and the bar was alright.",neutral
87a2e912-ee35-4bec-bb11-71e994434a71,"Not the best, not the worst—just mediocre. The food quality was fine, and the view from the room was acceptable.",neutral
00c1e6ec-7eee-4d2f-a3ec-ee2222f36a91,"The stay was acceptable. The view from the room was okay, and the WiFi speed was neither great nor bad.",neutral
8358beaf-1ac1-4294-b65d-7dd1cb87e4d5,"Nothing too exciting. The passable was customer service, and the bed comfort was just okay.",neutral
dd03d4b5-e865-4435-b99d-fa9a84ec35b9,"The stay was satisfactory. The air conditioning was okay, and the spa was neither great nor bad.",neutral
9c6df9cf-1684-492c-aa5b-7c8d9552f27d,"Nothing exceptional, but nothing terrible either. The fair was breakfast options, and the WiFi speed was fine.",neutral
1f0e2679-20ee-4736-a9e0-823b9ba3e0d7,"Not the best, not the worst—just mediocre. The bar was fine, and the restaurant service was acceptable.",neutral
0f9ca27d-9e76-4619-a42e-b790fb85be3e,"Nothing exceptional, but nothing terrible either. The mediocre was parking availability, and the WiFi speed was fine.",neutral
f5eec18a-1eef-401d-bc26-f7740715fa21,"An ordinary experience. The average was gym, and the spa was nothing to rave about.",neutral
7bf3fe10-f5d6-4ed4-a602-d99f0b09117d,"Not the best, not the worst—just average. The pool was fine, and the bed comfort was acceptable.",neutral
ce13350a-36a9-4dee-8569-5bbde0ae36ae,"Didn't impress, but didn't disappoint either. The moderate was bed comfort, and the view from the room was alright.",neutral
1430208e-650c-405b-8557-43acbc9c16dd,"Pretty average overall. The okay was parking availability, and the noise levels was nothing special.",neutral
9c9fcd9e-c0e1-4403-894e-c82bb5c93a2e,"Nothing too exciting. The moderate was noise levels, and the customer service was just okay.",neutral
dd6a3967-743f-4dc1-9408-7cfe07806652,"Nothing too exciting. The passable was parking availability, and the staff friendliness was just okay.",neutral
9dd3b2a1-cb3a-4b36-bbdb-c01918f480bd,"Fairly standard. The moderate was bathroom facilities, and the food quality was neither good nor bad.",neutral
cd61f5dc-7347-4a5a-b7bc-ca023dc56a8a,"Didn't impress, but didn't disappoint either. The decent was spa, and the security was alright.",neutral
cded2b9f-f93a-4e98-a2b4-b236256f7cee,"Didn't impress, but didn't disappoint either. The fine was restaurant service, and the noise levels was alright.",neutral
e4c7d620-5667-4ccb-a19b-ed70012bc2e3,"Didn't impress, but didn't disappoint either. The decent was view from the room, and the parking availability was alright.",neutral
7363621f-192d-4d24-9c2d-a264b4c4c6b6,"An ordinary experience. The fair was check-in process, and the bed comfort was nothing to rave about.",neutral
029370a1-d48a-441f-be87-10c06d4f77cb,"Not the best, not the worst—just fair. The security was fine, and the WiFi speed was acceptable.",neutral
6cfa33e9-7203-428d-ae45-7e9152210331,"Pretty average overall. The decent was WiFi speed, and the view from the room was nothing special.",neutral
9afedec3-d1d4-4383-8fb4-ae1512633b6c,"Pretty average overall. The okay was pool, and the location was nothing special.",neutral
252eed2a-5fa6-4b8e-9e03-6f6fd0a793d8,"Pretty average overall. The mediocre was food quality, and the customer service was nothing special.",neutral
a955ee9c-9be2-4ed8-946a-1284fbf6843b,"If you're looking for a basic stay, this is okay. The moderate was air conditioning, and the noise levels was neutral.",neutral
e24689eb-9a82-424e-bc46-8b6fa7b63be3,"Fairly standard. The average was security, and the gym was neither good nor bad.",neutral
f8ec7e43-33ba-45cf-ada6-5ba2d9d7a955,"Not the best, not the worst—just okay. The location was fine, and the customer service was acceptable.",neutral
c2521405-6e82-4226-81f7-004d60d919d6,"An ordinary experience. The passable was bar, and the spa was nothing to rave about.",neutral
e5d336af-3676-457b-be50-d1d01fff8dce,"Didn't impress, but didn't disappoint either. The standard was check-in process, and the restaurant service was alright.",neutral
f20abb97-417a-415b-b468-c641b647db42,"Not the best, not the worst—just okay. The check-in process was fine, and the noise levels was acceptable.",neutral
7bfd8f2b-dffc-46b1-ae98-d0b504306ee3,"Fairly standard. The fine was view from the room, and the security was neither good nor bad.",neutral
4bfcc0bb-3202-4f1c-b0c3-dee8fd156ec0,"Nothing exceptional, but nothing terrible either. The fine was customer service, and the gym was fine.",neutral
c674d982-bbbf-4b41-81c1-70f525763ca0,"Nothing exceptional, but nothing terrible either. The mediocre was staff friendliness, and the view from the room was fine.",neutral
b993fcff-1f92-4955-8e8f-66434f4a9e7b,"A decent stay. The moderate was pool, and the bed comfort could have been better.",neutral
23fb6ea1-6e91-4e41-ae46-7d5d57adb56c,"The stay was fine. The bathroom facilities was okay, and the customer service was neither great nor bad.",neutral
4e40437e-135e-4786-8120-6417d39ebef3,"Nothing too exciting. The moderate was spa, and the staff friendliness was just okay.",neutral
010ee82e-d627-4b26-b7f6-edb02093dd30,"Nothing too exciting. The mediocre was air conditioning, and the room cleanliness was just okay.",neutral
0ecfe5cc-3fd9-4638-8aa6-691f9af3f362,"Didn't impress, but didn't disappoint either. The okay was parking availability, and the gym was alright.",neutral
a7b4a16b-b38c-4fe6-a57b-c5840453798a,"Fairly standard. The acceptable was bathroom facilities, and the parking availability was neither good nor bad.",neutral
ebe417a2-fce3-45f3-a22a-f3ca52a54ab4,"The stay was average. The air conditioning was okay, and the restaurant service was neither great nor bad.",neutral
e86b9e3e-e3fa-47ab-8faf-cb7e54871a78,"Didn't impress, but didn't disappoint either. The moderate was WiFi speed, and the spa was alright.",neutral
0e5014ec-7c3c-46fa-a7ad-b3767d0b130d,"Didn't impress, but didn't disappoint either. The standard was view from the room, and the pool was alright.",neutral
ccc42929-7597-4fe3-861c-e3401c57256a,"Pretty average overall. The okay was location, and the noise levels was nothing special.",neutral
6ffd73b7-2957-4961-af80-caa3d102b2ce,"If you're looking for a basic stay, this is okay. The fair was pool, and the gym was neutral.",neutral
ce253b92-3ccc-4b87-af43-a2cc703bb58f,"Fairly standard. The acceptable was bed comfort, and the location was neither good nor bad.",neutral
61be9de5-f389-444e-9cb8-c07a9974c178,"A decent stay. The satisfactory was noise levels, and the food quality could have been better.",neutral
7831dd1b-2d29-4173-9eef-7bdf8a9d1526,"Fairly standard. The decent was restaurant service, and the pool was neither good nor bad.",neutral
e76dfca7-8cdc-451f-945f-b02004315f2a,"Didn't impress, but didn't disappoint either. The fine was food quality, and the parking availability was alright.",neutral
066a3d14-61bb-49a2-860b-2c81859e748d,"Nothing exceptional, but nothing terrible either. The okay was customer service, and the staff friendliness was fine.",neutral
7f1ac006-18fc-4f66-9044-2ae84860e878,"Fairly standard. The passable was spa, and the customer service was neither good nor bad.",neutral
