review_id,review_text,sentiment
11dd6aa5-86ce-4860-9033-287d8ac4471b,"Everything about this stay was amazing! The perfect was parking availability, and the view from the room made my stay even better.",positive
bdc31633-e90a-4ff8-97bc-8245297c045d,It was the best! The comfortable was staff friendliness and the WiFi speed made the experience perfect.,positive
74038417-b287-49bd-b9b5-9c4378242c7f,Best decision ever! The outstanding was air conditioning and the location was a delight.,positive
d9f0479e-2f2d-4566-811e-4f56e720b8e3,Best decision ever! The comfortable was food quality and the restaurant service was a delight.,positive
25a6d852-b3a5-4ff7-8d8e-5aba1b7d68dd,"I loved the place! The top-notch was so bed comfort, and the spa made my stay truly special.",positive
d5165cd7-c88b-4dee-b436-94388a071880,Best decision ever! The cozy was noise levels and the breakfast options was a delight.,positive
9f907ac8-6e8a-4fac-8dc6-e5086a71ca86,"Highly recommend this place! The perfect was bar, and the view from the room was simply fantastic.",positive
675bb712-2add-490d-b24e-25e8cfdb45b5,"If you're looking for a great stay, this is the place! The unbelievable was pool, and the bar was top-tier.",positive
93e87595-12e6-481d-933c-a4b4066c0b77,"If you're looking for a great stay, this is the place! The top-notch was gym, and the room cleanliness was top-tier.",positive
ad6f1077-50e7-437c-99ec-8c4f05b51349,"Highly recommend this place! The cozy was WiFi speed, and the air conditioning was simply fantastic.",positive
01ea534f-2f96-4e4b-9106-24874a84c3a2,"I loved the place! The exceptional was so gym, and the noise levels made my stay truly special.",positive
0fcf8cc3-bc88-4fad-8046-2270b5c7ca9a,"Can't wait to come back! The cozy was fantastic, and the view from the room was just perfect.",positive
ab78b77c-7ddf-4e6c-9b4b-7f20b653da1d,"The stay was comfortable. The spa was amazing, and the staff friendliness was beyond my expectations.",positive
83f72893-c07d-45d7-a724-9e22a09745d5,"Everything about this stay was amazing! The outstanding was breakfast options, and the customer service made my stay even better.",positive
6771bc7a-e5a3-4f32-a01f-09fa86345f8d,It was the best! The fantastic was spa and the bed comfort made the experience perfect.,positive
740170f7-aa63-4f06-822e-09f89a8a56a4,"Highly recommend this place! The breathtaking was food quality, and the restaurant service was simply fantastic.",positive
1de96f2c-9fc9-4fb5-a0a9-e3043cc818c7,"Everything about this stay was amazing! The incredible was WiFi speed, and the air conditioning made my stay even better.",positive
63991e1b-6e67-4f39-b73f-af000b1e01d4,"The stay was outstanding. The WiFi speed was amazing, and the food quality was beyond my expectations.",positive
9a61fab7-6461-4803-97af-8d43c256b267,"If you're looking for a great stay, this is the place! The perfect was view from the room, and the breakfast options was top-tier.",positive
b7fffc38-b872-4576-a017-13618e2dd837,Best decision ever! The exceptional was food quality and the parking availability was a delight.,positive
d2c896e1-e605-4853-a395-18fe256e423f,It was the best! The fantastic was parking availability and the security made the experience perfect.,positive
874a362f-d632-41c7-89d1-ab0304353868,"Highly recommend this place! The incredible was air conditioning, and the gym was simply fantastic.",positive
7731f65c-60ee-4f6c-8d58-b973ce4719da,"The stay was amazing. The bar was amazing, and the noise levels was beyond my expectations.",positive
d3aadf5c-ff5c-4c57-a0b5-e599eb476033,"If you're looking for a great stay, this is the place! The breathtaking was view from the room, and the pool was top-tier.",positive
e2250b46-ff9a-4f38-b978-4906ac8d5086,"If you're looking for a great stay, this is the place! The exceptional was customer service, and the staff friendliness was top-tier.",positive
5f631d16-322c-467e-872d-cc1cf5d14ba0,"I loved the place! The amazing was so bathroom facilities, and the bed comfort made my stay truly special.",positive
49a4437d-47d5-451c-9317-a07ce6181648,It was the best! The fantastic was view from the room and the customer service made the experience perfect.,positive
e7e53816-b0f9-472d-95fa-b4223bd6b3f3,"Exceeded all my expectations! The cozy was view from the room, and the bathroom facilities was the best part of my trip.",positive
bde7f9d4-c73e-46be-b148-94c2e706f2cc,It was the best! The perfect was air conditioning and the parking availability made the experience perfect.,positive
955aa9bb-802b-444a-9e49-2706ca9cc96b,Best decision ever! The delightful was bathroom facilities and the food quality was a delight.,positive
8af1ffea-ca16-4fec-a057-4fbafc96f5ec,"I loved the place! The perfect was so staff friendliness, and the air conditioning made my stay truly special.",positive
3967a449-0dfa-48bb-9152-60e1b735fb94,"The stay was breathtaking. The room cleanliness was amazing, and the gym was beyond my expectations.",positive
6a0774ea-9339-4309-8c10-ce571e332dd7,"Exceeded all my expectations! The exceptional was room cleanliness, and the noise levels was the best part of my trip.",positive
8e7026d7-3eb0-425c-8560-c9f4df4faf98,"If you're looking for a great stay, this is the place! The delightful was room cleanliness, and the staff friendliness was top-tier.",positive
f6810df9-a7f3-4381-a9cb-cedae958b21f,"If you're looking for a great stay, this is the place! The top-notch was restaurant service, and the spa was top-tier.",positive
4e79c31e-9198-41ae-954e-1375b2d5af13,Best decision ever! The top-notch was customer service and the bathroom facilities was a delight.,positive
8745f01b-cde2-4998-a6fb-44dc11a2cad8,"The stay was luxurious. The breakfast options was amazing, and the spa was beyond my expectations.",positive
a8e895de-8abe-46fa-9d86-c48e27576661,"Can't wait to come back! The fantastic was fantastic, and the noise levels was just perfect.",positive
48188020-8e44-4030-bd58-e473d75602ab,"I loved the place! The amazing was so gym, and the food quality made my stay truly special.",positive
636c019c-e4cd-43f4-af18-5f55b53d4a76,"Everything about this stay was amazing! The fantastic was restaurant service, and the security made my stay even better.",positive
61ca5d7d-4f30-47cb-a590-2f7596251ffe,Best decision ever! The exceptional was security and the parking availability was a delight.,positive
d4f0044c-699c-4d6c-bcff-6618a8033bcf,Best decision ever! The incredible was location and the noise levels was a delight.,positive
f8569958-08a1-4ce0-90b7-d7d956ec4fff,"Can't wait to come back! The superb was fantastic, and the bathroom facilities was just perfect.",positive
94083941-b084-4cbf-9f45-81c5a7eed622,"Can't wait to come back! The superb was fantastic, and the spa was just perfect.",positive
f2c67504-24c5-4c44-952b-0aa45985760a,"Can't wait to come back! The delightful was fantastic, and the breakfast options was just perfect.",positive
b9721049-5b9d-4b64-9261-8acde22b5116,"Exceeded all my expectations! The incredible was bed comfort, and the gym was the best part of my trip.",positive
8717490b-e7cd-4ac3-8ea4-219f684485de,"Can't wait to come back! The fantastic was fantastic, and the security was just perfect.",positive
fe1bbfba-ca75-4ebe-8c7c-76f2f77a203b,"If you're looking for a great stay, this is the place! The outstanding was room cleanliness, and the WiFi speed was top-tier.",positive
94161e1e-ec69-4b96-b895-733ff4f66c74,"I loved the place! The delightful was so location, and the customer service made my stay truly special.",positive
457baf21-093b-43ae-842e-2ced4b9a153c,Best decision ever! The outstanding was customer service and the staff friendliness was a delight.,positive
9e6f9f13-bf8c-4694-8a75-b28edee67dae,Best decision ever! The luxurious was check-in process and the food quality was a delight.,positive
60803b76-963e-48e4-965c-0e144be3f117,"I loved the place! The top-notch was so restaurant service, and the breakfast options made my stay truly special.",positive
df8ba7c5-04c7-4121-a251-2ae29773f591,"Exceeded all my expectations! The exceptional was WiFi speed, and the view from the room was the best part of my trip.",positive
d631a90e-7944-42a6-bcdd-ee0d7194c64b,"Can't wait to come back! The outstanding was fantastic, and the check-in process was just perfect.",positive
967ee419-efd5-4d44-8904-0ede1701d91d,I had an unforgettable experience. The amazing was room cleanliness and the bathroom facilities was spectacular.,positive
18535272-e0d6-436c-b153-476858b28a38,Best decision ever! The spotless was food quality and the bed comfort was a delight.,positive
0486210a-b6f4-41d5-9c1e-fcc847969dab,"If you're looking for a great stay, this is the place! The incredible was parking availability, and the noise levels was top-tier.",positive
cefd181b-ccc0-4326-a7f6-92a81ac76190,Best decision ever! The exceptional was noise levels and the air conditioning was a delight.,positive
0374165c-69e7-45fc-a09e-98d0539fbee8,"I loved the place! The delightful was so customer service, and the WiFi speed made my stay truly special.",positive
09f5dadc-cbb0-4112-9a4c-b62e34ddbfd7,"Everything about this stay was amazing! The breathtaking was location, and the view from the room made my stay even better.",positive
fd1708d7-b337-4469-8308-aca08a610e92,"I loved the place! The top-notch was so air conditioning, and the customer service made my stay truly special.",positive
0b512f82-6ebb-4e30-acac-eb060a3bbfec,"If you're looking for a great stay, this is the place! The perfect was bed comfort, and the check-in process was top-tier.",positive
64239382-094d-49b3-b79c-0bb761305b3a,It was the best! The incredible was room cleanliness and the bar made the experience perfect.,positive
69052717-0cad-4e3f-b016-dd882546b4ba,It was the best! The cozy was staff friendliness and the gym made the experience perfect.,positive
3af5d834-0492-4353-8b30-a0c43040ba5b,"The stay was amazing. The pool was amazing, and the check-in process was beyond my expectations.",positive
735b342b-9972-45ed-95ec-98fe753120e4,"I loved the place! The amazing was so parking availability, and the room cleanliness made my stay truly special.",positive
6a88c147-17d5-425f-b633-da9f6e0f8d4c,"Exceeded all my expectations! The incredible was staff friendliness, and the gym was the best part of my trip.",positive
cd7271b5-4f9b-4df1-9a50-2b1f30d6dd87,"Can't wait to come back! The perfect was fantastic, and the view from the room was just perfect.",positive
32061d94-32ce-408e-b891-db3bef0e61de,"Everything about this stay was amazing! The spotless was location, and the bed comfort made my stay even better.",positive
0f444545-faf4-4f4e-9f48-289a6c825d83,"Can't wait to come back! The unbelievable was fantastic, and the bathroom facilities was just perfect.",positive
3e0f5dad-49b3-478e-9d45-5511aff9d927,I had an unforgettable experience. The breathtaking was bar and the bathroom facilities was spectacular.,positive
8816a014-497e-4e91-bff0-7401f04c928c,"Can't wait to come back! The cozy was fantastic, and the security was just perfect.",positive
fc5ca8d3-ff37-4c92-999d-84cb3d697937,"Exceeded all my expectations! The breathtaking was bar, and the WiFi speed was the best part of my trip.",positive
b103fb30-249d-4f54-9610-cf0c6f200490,It was the best! The outstanding was security and the WiFi speed made the experience perfect.,positive
29f692db-1651-4f9d-98e2-e4de75d0a2ab,"Everything about this stay was amazing! The amazing was breakfast options, and the noise levels made my stay even better.",positive
25911384-c896-4950-85e3-ca9827feda1e,"Can't wait to come back! The comfortable was fantastic, and the bathroom facilities was just perfect.",positive
b0d145cc-334d-4ba8-9588-3aefc7dd307d,I had an unforgettable experience. The superb was customer service and the location was spectacular.,positive
26278e23-07cf-4ddd-ae9e-34e1f3901782,"The stay was breathtaking. The gym was amazing, and the staff friendliness was beyond my expectations.",positive
17e440ad-b891-43c6-9309-84d042f7ff08,I had an unforgettable experience. The delightful was location and the pool was spectacular.,positive
a68b9c1e-588d-4082-ab19-cc3d2fd7fc92,"I loved the place! The perfect was so location, and the view from the room made my stay truly special.",positive
97e23c65-765d-4018-b8e7-e8753544990d,I had an unforgettable experience. The perfect was gym and the WiFi speed was spectacular.,positive
2e212bf2-0f84-4f70-a86b-2cee19ec10b9,"The stay was spotless. The air conditioning was amazing, and the bathroom facilities was beyond my expectations.",positive
2e916747-be0f-4e48-b6a2-dee4ad72da1c,I had an unforgettable experience. The amazing was bathroom facilities and the security was spectacular.,positive
83978238-3742-48e0-a1ee-f64718de8972,"Highly recommend this place! The perfect was bathroom facilities, and the security was simply fantastic.",positive
b10c21e0-16f2-4c16-b83c-325c7503d61b,"I loved the place! The cozy was so view from the room, and the bathroom facilities made my stay truly special.",positive
05aa2fd5-82eb-475c-8b1a-9fe55d919c9b,"Everything about this stay was amazing! The cozy was gym, and the breakfast options made my stay even better.",positive
70eb586a-fc6a-427e-b3a7-716729c2921e,"Everything about this stay was amazing! The exceptional was gym, and the location made my stay even better.",positive
f78c6511-e4dd-4b74-a46d-6ad421c26a05,"Can't wait to come back! The superb was fantastic, and the air conditioning was just perfect.",positive
87e0671e-4493-43ea-ba22-3f0b77d462a3,It was the best! The incredible was parking availability and the restaurant service made the experience perfect.,positive
59994c21-5d11-44b3-a1cd-98a4b4f2338b,"Exceeded all my expectations! The unbelievable was parking availability, and the restaurant service was the best part of my trip.",positive
15a061b8-ca9d-41cc-9f70-ab7370e3d188,It was the best! The cozy was parking availability and the bed comfort made the experience perfect.,positive
f07f6c73-613f-4eba-b385-3c6cf65b0c6e,"Can't wait to come back! The incredible was fantastic, and the bar was just perfect.",positive
165f8357-b9f8-43ab-838a-edb9cf171c95,"Exceeded all my expectations! The outstanding was location, and the bed comfort was the best part of my trip.",positive
2f138902-e0e7-49ff-a431-66ff1f4fd87b,Best decision ever! The breathtaking was food quality and the breakfast options was a delight.,positive
d0f7f353-aea5-447e-8229-d563c1b33f72,"I loved the place! The cozy was so gym, and the location made my stay truly special.",positive
6b6885c8-13f3-44e5-8b2a-90199cfc0870,"Exceeded all my expectations! The outstanding was location, and the food quality was the best part of my trip.",positive
6ec7764c-42f9-4ac2-8acf-f24f781e792e,"Everything about this stay was amazing! The comfortable was gym, and the spa made my stay even better.",positive
99ea24e6-b845-4465-bf13-3265381b7685,It was the best! The unbelievable was pool and the bar made the experience perfect.,positive
6856dcdb-a97a-427a-bc0d-74e8d23d6da2,"Everything about this stay was amazing! The top-notch was bar, and the restaurant service made my stay even better.",positive
cdda8996-f4ae-4a58-81ed-f3806bf6a760,I had an unforgettable experience. The fantastic was pool and the security was spectacular.,positive
9df37ffa-a595-46d4-ad35-9030a5cd76fe,It was the best! The luxurious was air conditioning and the WiFi speed made the experience perfect.,positive
6cbef4e9-79b8-4cce-b11f-8869b779ba13,"The stay was cozy. The bathroom facilities was amazing, and the WiFi speed was beyond my expectations.",positive
a8f8bb80-9fb3-4418-ae7a-575963d184f5,"Can't wait to come back! The outstanding was fantastic, and the noise levels was just perfect.",positive
f0900192-bc15-4c69-8d7c-0780ce240f3e,Best decision ever! The exceptional was security and the food quality was a delight.,positive
7f1bc9fb-02b8-4054-a3b5-17d360b9c09d,"I loved the place! The unbelievable was so location, and the view from the room made my stay truly special.",positive
cae85c0c-8dd7-4c58-b548-147aa693545f,"Highly recommend this place! The comfortable was view from the room, and the parking availability was simply fantastic.",positive
6bb9ec4d-1453-4745-bf63-7ad19c7647d3,"Exceeded all my expectations! The cozy was WiFi speed, and the bed comfort was the best part of my trip.",positive
da86941c-c9fa-4ff8-bdbc-502dc6936cf8,Best decision ever! The incredible was spa and the view from the room was a delight.,positive
153b84a3-1e7b-49df-8815-1733e12a4650,Best decision ever! The fantastic was pool and the noise levels was a delight.,positive
b5a50058-66f2-48e7-9338-8c68ffd8fd20,"Highly recommend this place! The top-notch was check-in process, and the bar was simply fantastic.",positive
bcc26a6d-af6d-4d12-9527-cef68721335c,It was the best! The comfortable was noise levels and the food quality made the experience perfect.,positive
345e884e-d702-441c-9c71-4a7ba352cd0f,Best decision ever! The superb was room cleanliness and the security was a delight.,positive
3d857ce0-b71a-4272-a0fe-1371c68a6d2e,"Highly recommend this place! The delightful was staff friendliness, and the parking availability was simply fantastic.",positive
187bc085-6aa4-46ee-8124-70ccea9ae3e7,"Everything about this stay was amazing! The fantastic was bed comfort, and the customer service made my stay even better.",positive
4a1243a5-6073-4f4e-ad63-d76ce05c9723,"Exceeded all my expectations! The amazing was bar, and the breakfast options was the best part of my trip.",positive
f2fdf4fe-b615-4c57-b0f8-c61ce5ce8c73,"I loved the place! The amazing was so restaurant service, and the customer service made my stay truly special.",positive
9042b804-b902-4164-818d-0a336d84d7ad,Best decision ever! The breathtaking was breakfast options and the gym was a delight.,positive
8aeb0e30-c533-4168-9bd2-782832415b5f,"I loved the place! The incredible was so security, and the pool made my stay truly special.",positive
a7404395-60a5-4d77-8847-590aa1820ed1,It was the best! The incredible was location and the restaurant service made the experience perfect.,positive
43b1d9e6-bafb-4073-ba41-842c38809b03,"Can't wait to come back! The incredible was fantastic, and the restaurant service was just perfect.",positive
2f728a2b-dfd1-4262-a12d-a2538c0907b8,"The stay was incredible. The check-in process was amazing, and the room cleanliness was beyond my expectations.",positive
4bcbeb12-9cdb-4c27-8f44-c290fc27d30d,"Highly recommend this place! The cozy was bathroom facilities, and the breakfast options was simply fantastic.",positive
7e5ed6aa-06f1-412d-a5b4-b9354c36d4b7,"Everything about this stay was amazing! The outstanding was food quality, and the gym made my stay even better.",positive
1e9b323c-56fd-424c-af0e-b4c471f96f7d,"I loved the place! The top-notch was so gym, and the bar made my stay truly special.",positive
cc4b9d6c-6548-45f3-ae75-ab1eb3e555db,"The stay was breathtaking. The bed comfort was amazing, and the security was beyond my expectations.",positive
39ad25cd-80f0-4e0d-b961-11c4c3272c94,"I loved the place! The comfortable was so view from the room, and the air conditioning made my stay truly special.",positive
4f2e4f1f-9f56-4646-afbc-02daac9ed13b,It was the best! The luxurious was staff friendliness and the room cleanliness made the experience perfect.,positive
45f9fdfd-225a-4e59-97b2-6d76aaf9697c,It was the best! The outstanding was noise levels and the view from the room made the experience perfect.,positive
8e95e972-3a47-405f-94c0-6ecb9e81eb73,"Can't wait to come back! The amazing was fantastic, and the room cleanliness was just perfect.",positive
ea788e9f-f0f5-4ceb-84ca-3d9df36d9bf9,"Highly recommend this place! The spotless was security, and the view from the room was simply fantastic.",positive
4024fc23-3491-4ddc-8ca8-5c0e05b90e30,"Can't wait to come back! The cozy was fantastic, and the bed comfort was just perfect.",positive
1ddce859-9d21-4ad3-bac9-f73e7c0f8434,"Exceeded all my expectations! The top-notch was check-in process, and the room cleanliness was the best part of my trip.",positive
ab98046a-83b1-4a72-9c57-7bbda2c7b721,"I loved the place! The perfect was so bathroom facilities, and the gym made my stay truly special.",positive
b8f819d6-20b6-42d4-b529-2058e463bf87,"The stay was fantastic. The parking availability was amazing, and the room cleanliness was beyond my expectations.",positive
2bc0b0a7-42eb-4d60-b472-679a434b4459,"I loved the place! The unbelievable was so bar, and the food quality made my stay truly special.",positive
796b35ec-9d81-41f8-a2a5-00eccab8a8bd,"The stay was outstanding. The room cleanliness was amazing, and the food quality was beyond my expectations.",positive
7bc65b71-b58d-499e-b4d0-1915429b4dd8,Best decision ever! The cozy was food quality and the breakfast options was a delight.,positive
9c7042e4-d92c-431e-98b6-eda40256cdac,It was the best! The comfortable was view from the room and the parking availability made the experience perfect.,positive
89c95dd7-3e37-4b02-9336-e3478fa658c7,"If you're looking for a great stay, this is the place! The outstanding was air conditioning, and the check-in process was top-tier.",positive
2e1eb9b0-d033-4831-a342-495a2b5dc9cf,"Highly recommend this place! The fantastic was WiFi speed, and the food quality was simply fantastic.",positive
