review_id,review_text,sentiment,review_text
b40e15e2-5fd6-4511-aba2-5e311571d729,"If you're looking for a great airline, this is it! The smooth was snack options, and the WiFi speed was flawless.",positive,"If you're looking for a great airline, this is it! The smooth was snack options, and the WiFi speed was flawless."
ab62f853-9b36-475f-8c19-23ee0008ca8e,Absolutely fantastic! The comfortable was flight entertainment and the in-flight announcements made my journey comfortable.,positive,Absolutely fantastic! The comfortable was flight entertainment and the in-flight announcements made my journey comfortable.
35033c3e-32e6-4416-84e5-47111b5207cc,"Loved every moment! The perfect was super WiFi speed, and the in-flight announcements was beyond my expectations.",positive,"Loved every moment! The perfect was super WiFi speed, and the in-flight announcements was beyond my expectations."
3c9bc24f-e690-49d0-8940-6ca49baddd6a,Such a smooth experience! The fantastic was overhead storage and the in-flight announcements was just perfect.,positive,Such a smooth experience! The fantastic was overhead storage and the in-flight announcements was just perfect.
9ed6a7d1-710d-42cf-96cc-3e3153244277,"Would definitely fly again! The top-notch was fantastic, and the in-flight announcements was just perfect.",positive,"Would definitely fly again! The top-notch was fantastic, and the in-flight announcements was just perfect."
5611589b-e12e-4541-8ceb-5ebd39d74374,"Loved every moment! The fantastic was super aircraft cleanliness, and the snack options was beyond my expectations.",positive,"Loved every moment! The fantastic was super aircraft cleanliness, and the snack options was beyond my expectations."
22a7fa38-7758-47a6-b665-c95b7fb21db5,"The flight was incredible. The legroom was excellent, and the punctuality made it even better.",positive,"The flight was incredible. The legroom was excellent, and the punctuality made it even better."
52b6db0d-bea6-4dc4-8626-14670d438907,"If you're looking for a great airline, this is it! The fantastic was legroom, and the check-in process was flawless.",positive,"If you're looking for a great airline, this is it! The fantastic was legroom, and the check-in process was flawless."
48367e28-4574-497b-aa1e-303da2711b49,"The flight was comfortable. The boarding process was excellent, and the in-flight announcements made it even better.",positive,"The flight was comfortable. The boarding process was excellent, and the in-flight announcements made it even better."
31feea45-1fb5-4347-805d-85fc19799aa9,"The flight was incredible. The flight entertainment was excellent, and the seat comfort made it even better.",positive,"The flight was incredible. The flight entertainment was excellent, and the seat comfort made it even better."
2246b3db-8ad2-407a-a9a0-38ca0530c6a2,"The flight was perfect. The boarding process was excellent, and the crew friendliness made it even better.",positive,"The flight was perfect. The boarding process was excellent, and the crew friendliness made it even better."
baadc040-44d2-456b-b478-4f69e3cbb1d6,"If you're looking for a great airline, this is it! The comfortable was overhead storage, and the check-in process was flawless.",positive,"If you're looking for a great airline, this is it! The comfortable was overhead storage, and the check-in process was flawless."
fcdd93b7-f5f3-42a9-b6d3-e1dcfe996982,Absolutely fantastic! The top-notch was bathroom cleanliness and the aircraft cleanliness made my journey comfortable.,positive,Absolutely fantastic! The top-notch was bathroom cleanliness and the aircraft cleanliness made my journey comfortable.
913e1534-c648-4e0d-889e-046e4e907c39,"Loved every moment! The top-notch was super food quality, and the crew friendliness was beyond my expectations.",positive,"Loved every moment! The top-notch was super food quality, and the crew friendliness was beyond my expectations."
b9a3eed2-69a9-449a-bc18-1af8e7cc91f4,"A truly enjoyable flight! The top-notch was bathroom cleanliness, and the aircraft cleanliness was spot on.",positive,"A truly enjoyable flight! The top-notch was bathroom cleanliness, and the aircraft cleanliness was spot on."
369acfed-44cf-4d57-a924-5bdc1d4f1ebd,"Highly recommend this airline! The fantastic was snack options, and the WiFi speed was top-notch.",positive,"Highly recommend this airline! The fantastic was snack options, and the WiFi speed was top-notch."
0f190587-98be-4a0b-969b-c85e4faf182b,Such a smooth experience! The comfortable was customer service and the boarding process was just perfect.,positive,Such a smooth experience! The comfortable was customer service and the boarding process was just perfect.
9586ec88-7def-4f0d-8579-966abb242bad,Absolutely fantastic! The smooth was baggage handling and the aircraft cleanliness made my journey comfortable.,positive,Absolutely fantastic! The smooth was baggage handling and the aircraft cleanliness made my journey comfortable.
1626a05f-d01e-4d88-ad45-bead588c1772,"If you're looking for a great airline, this is it! The incredible was air conditioning, and the security was flawless.",positive,"If you're looking for a great airline, this is it! The incredible was air conditioning, and the security was flawless."
49abfd50-590e-416a-a2ab-772af3fd06e1,"A truly enjoyable flight! The smooth was WiFi speed, and the customer service was spot on.",positive,"A truly enjoyable flight! The smooth was WiFi speed, and the customer service was spot on."
1d28d93d-8bd2-4891-823d-e30ec77dc825,"The flight was incredible. The aircraft cleanliness was excellent, and the seat comfort made it even better.",positive,"The flight was incredible. The aircraft cleanliness was excellent, and the seat comfort made it even better."
93512ed8-6a91-4b1b-81e8-3bdbc0c5f11d,"A truly enjoyable flight! The comfortable was aircraft cleanliness, and the food quality was spot on.",positive,"A truly enjoyable flight! The comfortable was aircraft cleanliness, and the food quality was spot on."
c3cc212d-039d-41b1-baca-a986022f444f,"A truly enjoyable flight! The amazing was crew friendliness, and the bathroom cleanliness was spot on.",positive,"A truly enjoyable flight! The amazing was crew friendliness, and the bathroom cleanliness was spot on."
87d2dbd4-7814-4c80-8556-a4341faab8b3,Absolutely fantastic! The top-notch was bathroom cleanliness and the check-in process made my journey comfortable.,positive,Absolutely fantastic! The top-notch was bathroom cleanliness and the check-in process made my journey comfortable.
a6785908-50d4-4984-89ba-ae8dde51d704,"A truly enjoyable flight! The incredible was snack options, and the turbulence handling was spot on.",positive,"A truly enjoyable flight! The incredible was snack options, and the turbulence handling was spot on."
d55b2086-5613-44dd-87e7-3c7b3264917e,Absolutely fantastic! The amazing was bathroom cleanliness and the legroom made my journey comfortable.,positive,Absolutely fantastic! The amazing was bathroom cleanliness and the legroom made my journey comfortable.
c69724c4-e574-4cf0-a39f-a9731d1c22c1,Such a smooth experience! The top-notch was check-in process and the legroom was just perfect.,positive,Such a smooth experience! The top-notch was check-in process and the legroom was just perfect.
e7b56bc9-93d1-4992-a3b5-27dd5f96b540,"Exceeded all expectations! The fantastic was snack options, and the aircraft cleanliness made the journey special.",positive,"Exceeded all expectations! The fantastic was snack options, and the aircraft cleanliness made the journey special."
f17ecc4a-1751-4fd6-a11d-d1cda9891c68,Absolutely fantastic! The incredible was air conditioning and the in-flight announcements made my journey comfortable.,positive,Absolutely fantastic! The incredible was air conditioning and the in-flight announcements made my journey comfortable.
868eff06-7335-4cdd-9f04-2343207f94c6,Such a smooth experience! The fantastic was check-in process and the security was just perfect.,positive,Such a smooth experience! The fantastic was check-in process and the security was just perfect.
b4761172-0cd5-4c7a-b071-bad1ddba7385,"Would definitely fly again! The amazing was fantastic, and the boarding process was just perfect.",positive,"Would definitely fly again! The amazing was fantastic, and the boarding process was just perfect."
01535de6-c06c-411e-b4ea-107c46127df1,"A truly enjoyable flight! The top-notch was WiFi speed, and the customer service was spot on.",positive,"A truly enjoyable flight! The top-notch was WiFi speed, and the customer service was spot on."
de921541-6963-43c1-bd2f-51852f07f1ed,Absolutely fantastic! The comfortable was ticket pricing and the security made my journey comfortable.,positive,Absolutely fantastic! The comfortable was ticket pricing and the security made my journey comfortable.
38ae2b17-f5ff-4d77-ae1f-a299aadbceef,I had an amazing flight. The top-notch was in-flight announcements and the seat comfort was the highlight.,positive,I had an amazing flight. The top-notch was in-flight announcements and the seat comfort was the highlight.
f416f099-08ec-452c-938e-f1150e5ee649,I had an amazing flight. The comfortable was crew friendliness and the boarding process was the highlight.,positive,I had an amazing flight. The comfortable was crew friendliness and the boarding process was the highlight.
50dd12c5-8e4b-468d-b668-79a5a5242824,"A truly enjoyable flight! The amazing was WiFi speed, and the legroom was spot on.",positive,"A truly enjoyable flight! The amazing was WiFi speed, and the legroom was spot on."
db50c74c-902b-478c-8831-d79f50dc3334,"If you're looking for a great airline, this is it! The outstanding was flight entertainment, and the security was flawless.",positive,"If you're looking for a great airline, this is it! The outstanding was flight entertainment, and the security was flawless."
cf2c6d7d-a42e-4cbb-82d2-6101070ac464,I had an amazing flight. The outstanding was check-in process and the snack options was the highlight.,positive,I had an amazing flight. The outstanding was check-in process and the snack options was the highlight.
33e17ebf-dbc4-4ac8-b7e2-2901c9e9321a,Such a smooth experience! The smooth was seat comfort and the crew friendliness was just perfect.,positive,Such a smooth experience! The smooth was seat comfort and the crew friendliness was just perfect.
0fd82219-6c57-49c4-aa65-5b552853e4ef,Absolutely fantastic! The perfect was baggage handling and the bathroom cleanliness made my journey comfortable.,positive,Absolutely fantastic! The perfect was baggage handling and the bathroom cleanliness made my journey comfortable.
c2413ae3-42c5-4a16-8f9d-c178da2aa71d,Such a smooth experience! The top-notch was snack options and the turbulence handling was just perfect.,positive,Such a smooth experience! The top-notch was snack options and the turbulence handling was just perfect.
464e60ee-2e2c-481c-b918-f3f752b77858,"Loved every moment! The smooth was super customer service, and the WiFi speed was beyond my expectations.",positive,"Loved every moment! The smooth was super customer service, and the WiFi speed was beyond my expectations."
fd0164c7-9320-4500-95e6-0ea655b36f37,Such a smooth experience! The outstanding was in-flight announcements and the baggage handling was just perfect.,positive,Such a smooth experience! The outstanding was in-flight announcements and the baggage handling was just perfect.
5a17c10d-4222-46b8-8d4a-aa8102ae45ae,"Loved every moment! The fantastic was super check-in process, and the legroom was beyond my expectations.",positive,"Loved every moment! The fantastic was super check-in process, and the legroom was beyond my expectations."
955ada9a-9c84-424c-89e0-7193c738d64b,"Loved every moment! The incredible was super baggage handling, and the WiFi speed was beyond my expectations.",positive,"Loved every moment! The incredible was super baggage handling, and the WiFi speed was beyond my expectations."
479b526e-bd2a-4b54-8239-a28e78f3ec13,I had an amazing flight. The amazing was customer service and the check-in process was the highlight.,positive,I had an amazing flight. The amazing was customer service and the check-in process was the highlight.
995316a1-9057-4bd7-94e7-e207928a3a46,I had an amazing flight. The outstanding was flight entertainment and the legroom was the highlight.,positive,I had an amazing flight. The outstanding was flight entertainment and the legroom was the highlight.
deb9d5f5-d266-46a1-83d3-f3943a8e9795,Absolutely fantastic! The perfect was overhead storage and the security made my journey comfortable.,positive,Absolutely fantastic! The perfect was overhead storage and the security made my journey comfortable.
a7a40f08-8521-4bcc-8c98-194234c8d3a7,I had an amazing flight. The amazing was air conditioning and the flight entertainment was the highlight.,positive,I had an amazing flight. The amazing was air conditioning and the flight entertainment was the highlight.
f9c95172-d201-4a90-9230-f0547cfa5117,"Exceeded all expectations! The perfect was security, and the crew friendliness made the journey special.",positive,"Exceeded all expectations! The perfect was security, and the crew friendliness made the journey special."
0aa9e0c8-86cd-4399-b61b-b093ae86a6a9,"Loved every moment! The fantastic was super air conditioning, and the overhead storage was beyond my expectations.",positive,"Loved every moment! The fantastic was super air conditioning, and the overhead storage was beyond my expectations."
d0ec9275-4e00-4b42-ad5d-74b7e60fe715,I had an amazing flight. The incredible was in-flight announcements and the aircraft cleanliness was the highlight.,positive,I had an amazing flight. The incredible was in-flight announcements and the aircraft cleanliness was the highlight.
e68e1652-e58c-4e2f-8a5f-62c5e748f086,"Would definitely fly again! The amazing was fantastic, and the ticket pricing was just perfect.",positive,"Would definitely fly again! The amazing was fantastic, and the ticket pricing was just perfect."
537d32a0-fa12-4dc7-b0a7-7bdccd436bd0,"Exceeded all expectations! The fantastic was aircraft cleanliness, and the overhead storage made the journey special.",positive,"Exceeded all expectations! The fantastic was aircraft cleanliness, and the overhead storage made the journey special."
29af64b0-388b-4dc7-9275-1cb4ad9c2e4b,"The flight was outstanding. The crew friendliness was excellent, and the ticket pricing made it even better.",positive,"The flight was outstanding. The crew friendliness was excellent, and the ticket pricing made it even better."
1df14e5e-b965-4439-9d24-3a7556d4abf4,"The flight was perfect. The bathroom cleanliness was excellent, and the flight entertainment made it even better.",positive,"The flight was perfect. The bathroom cleanliness was excellent, and the flight entertainment made it even better."
04d782cb-84bf-4baa-97b5-c1154ceb76c9,"Loved every moment! The smooth was super customer service, and the snack options was beyond my expectations.",positive,"Loved every moment! The smooth was super customer service, and the snack options was beyond my expectations."
a22937fb-7a7e-4b71-9821-938da47ac4d3,Such a smooth experience! The incredible was food quality and the flight entertainment was just perfect.,positive,Such a smooth experience! The incredible was food quality and the flight entertainment was just perfect.
861e9872-ca66-4d49-a8b6-73b228219196,"Highly recommend this airline! The incredible was crew friendliness, and the punctuality was top-notch.",positive,"Highly recommend this airline! The incredible was crew friendliness, and the punctuality was top-notch."
5c03efe7-5085-45f1-9c4b-df641853f614,"Loved every moment! The outstanding was super aircraft cleanliness, and the turbulence handling was beyond my expectations.",positive,"Loved every moment! The outstanding was super aircraft cleanliness, and the turbulence handling was beyond my expectations."
f56e074e-0578-445a-93ba-2deda3e6798c,"Exceeded all expectations! The outstanding was legroom, and the food quality made the journey special.",positive,"Exceeded all expectations! The outstanding was legroom, and the food quality made the journey special."
79bf99d8-9414-47ea-b2c2-381018a7519f,Absolutely fantastic! The smooth was ticket pricing and the aircraft cleanliness made my journey comfortable.,positive,Absolutely fantastic! The smooth was ticket pricing and the aircraft cleanliness made my journey comfortable.
9ad05810-463d-4834-9058-039c239e9d0f,Such a smooth experience! The comfortable was flight entertainment and the customer service was just perfect.,positive,Such a smooth experience! The comfortable was flight entertainment and the customer service was just perfect.
f77c4198-6952-4f6c-b92d-86c254c79ef5,"The flight was incredible. The ticket pricing was excellent, and the punctuality made it even better.",positive,"The flight was incredible. The ticket pricing was excellent, and the punctuality made it even better."
5c433706-eb9f-41f9-9876-417d092a530f,"Loved every moment! The outstanding was super customer service, and the boarding process was beyond my expectations.",positive,"Loved every moment! The outstanding was super customer service, and the boarding process was beyond my expectations."
f5c1e69c-5649-43e7-9369-1f1ec0b03f9d,"Would definitely fly again! The fantastic was fantastic, and the security was just perfect.",positive,"Would definitely fly again! The fantastic was fantastic, and the security was just perfect."
089cf13b-4932-42a8-aae9-0c507e582c31,Absolutely fantastic! The fantastic was ticket pricing and the legroom made my journey comfortable.,positive,Absolutely fantastic! The fantastic was ticket pricing and the legroom made my journey comfortable.
85534466-911e-4c4c-bf7f-555ef4882858,"A truly enjoyable flight! The outstanding was in-flight announcements, and the air conditioning was spot on.",positive,"A truly enjoyable flight! The outstanding was in-flight announcements, and the air conditioning was spot on."
e1e2b2e7-e832-4fed-95fa-bbf9fa3d8249,Such a smooth experience! The comfortable was ticket pricing and the security was just perfect.,positive,Such a smooth experience! The comfortable was ticket pricing and the security was just perfect.
a370474b-7472-4a9d-9256-c6af1b8af00b,Absolutely fantastic! The incredible was security and the boarding process made my journey comfortable.,positive,Absolutely fantastic! The incredible was security and the boarding process made my journey comfortable.
2a3bd9ff-d219-40d2-826a-2c1cf4ed6d10,"Would definitely fly again! The amazing was fantastic, and the food quality was just perfect.",positive,"Would definitely fly again! The amazing was fantastic, and the food quality was just perfect."
77738ce3-264e-41bb-90f6-8a8e19da1f68,"Highly recommend this airline! The comfortable was in-flight announcements, and the customer service was top-notch.",positive,"Highly recommend this airline! The comfortable was in-flight announcements, and the customer service was top-notch."
4a796672-14b7-4d66-bee4-e5706d04aa2d,Absolutely fantastic! The amazing was overhead storage and the in-flight announcements made my journey comfortable.,positive,Absolutely fantastic! The amazing was overhead storage and the in-flight announcements made my journey comfortable.
e72ffb5a-b9b0-4642-8a83-17fbf1b869d0,Such a smooth experience! The outstanding was punctuality and the in-flight announcements was just perfect.,positive,Such a smooth experience! The outstanding was punctuality and the in-flight announcements was just perfect.
64d0306a-43ec-4208-9eba-737336507a55,Such a smooth experience! The top-notch was security and the legroom was just perfect.,positive,Such a smooth experience! The top-notch was security and the legroom was just perfect.
2f58739f-5498-433b-9c64-aca2ecb88107,"Highly recommend this airline! The smooth was aircraft cleanliness, and the legroom was top-notch.",positive,"Highly recommend this airline! The smooth was aircraft cleanliness, and the legroom was top-notch."
833c8f96-5299-4337-b8de-9da7cfaf67ad,I had an amazing flight. The outstanding was aircraft cleanliness and the legroom was the highlight.,positive,I had an amazing flight. The outstanding was aircraft cleanliness and the legroom was the highlight.
3691e3c6-b443-4daa-b2b4-e3eb122e3630,"Would definitely fly again! The top-notch was fantastic, and the customer service was just perfect.",positive,"Would definitely fly again! The top-notch was fantastic, and the customer service was just perfect."
f398ac54-4ef1-414c-ac0e-168f867b6002,"Would definitely fly again! The outstanding was fantastic, and the crew friendliness was just perfect.",positive,"Would definitely fly again! The outstanding was fantastic, and the crew friendliness was just perfect."
246fc007-2381-4a01-9082-d96a5701a47e,Such a smooth experience! The perfect was baggage handling and the security was just perfect.,positive,Such a smooth experience! The perfect was baggage handling and the security was just perfect.
17c6bc1b-b0cf-4fd3-b887-925c946b1510,Such a smooth experience! The incredible was boarding process and the check-in process was just perfect.,positive,Such a smooth experience! The incredible was boarding process and the check-in process was just perfect.
c574e4b3-0189-413f-82bb-e7828f58541b,"Loved every moment! The amazing was super crew friendliness, and the bathroom cleanliness was beyond my expectations.",positive,"Loved every moment! The amazing was super crew friendliness, and the bathroom cleanliness was beyond my expectations."
01f6fc75-a1ac-476b-8fe7-643282b3a76a,"A truly enjoyable flight! The top-notch was ticket pricing, and the punctuality was spot on.",positive,"A truly enjoyable flight! The top-notch was ticket pricing, and the punctuality was spot on."
8a513502-7c4c-49dd-8972-21a3c5909293,"A truly enjoyable flight! The fantastic was seat comfort, and the legroom was spot on.",positive,"A truly enjoyable flight! The fantastic was seat comfort, and the legroom was spot on."
0c36a795-cf64-494c-bee1-e3a04b9831c3,"If you're looking for a great airline, this is it! The top-notch was boarding process, and the security was flawless.",positive,"If you're looking for a great airline, this is it! The top-notch was boarding process, and the security was flawless."
93ae99bb-39c2-45d2-beba-4779b024058c,"A truly enjoyable flight! The outstanding was in-flight announcements, and the crew friendliness was spot on.",positive,"A truly enjoyable flight! The outstanding was in-flight announcements, and the crew friendliness was spot on."
2b0a0ac7-01b3-4df3-aae7-e8bf2a453d91,"A truly enjoyable flight! The perfect was check-in process, and the ticket pricing was spot on.",positive,"A truly enjoyable flight! The perfect was check-in process, and the ticket pricing was spot on."
b9d278ce-a185-44b3-a3d5-b9e9dced0bbd,I had an amazing flight. The top-notch was security and the ticket pricing was the highlight.,positive,I had an amazing flight. The top-notch was security and the ticket pricing was the highlight.
b08527e3-69f9-4bd6-8c11-90efb7406db8,Such a smooth experience! The top-notch was in-flight announcements and the air conditioning was just perfect.,positive,Such a smooth experience! The top-notch was in-flight announcements and the air conditioning was just perfect.
2f182e35-7f7a-4508-8750-9c1f4443ec40,Such a smooth experience! The fantastic was air conditioning and the WiFi speed was just perfect.,positive,Such a smooth experience! The fantastic was air conditioning and the WiFi speed was just perfect.
a7f62d9c-106a-4306-b8a7-9af043ef200b,"Highly recommend this airline! The smooth was bathroom cleanliness, and the in-flight announcements was top-notch.",positive,"Highly recommend this airline! The smooth was bathroom cleanliness, and the in-flight announcements was top-notch."
1667268a-0b21-4f5c-9273-2d297a755dc3,I had an amazing flight. The amazing was security and the aircraft cleanliness was the highlight.,positive,I had an amazing flight. The amazing was security and the aircraft cleanliness was the highlight.
53bd699c-60f6-4111-a77a-66f1bd0b9963,"If you're looking for a great airline, this is it! The perfect was overhead storage, and the turbulence handling was flawless.",positive,"If you're looking for a great airline, this is it! The perfect was overhead storage, and the turbulence handling was flawless."
bf4b274a-47fb-4699-80b5-b61ce741b098,"Exceeded all expectations! The smooth was customer service, and the snack options made the journey special.",positive,"Exceeded all expectations! The smooth was customer service, and the snack options made the journey special."
70be5ce1-154c-4d4e-8918-235c894b9eae,Absolutely fantastic! The perfect was in-flight announcements and the punctuality made my journey comfortable.,positive,Absolutely fantastic! The perfect was in-flight announcements and the punctuality made my journey comfortable.
2ed7d8ed-11bd-445c-bf61-9e798fd70174,"The flight was comfortable. The customer service was excellent, and the check-in process made it even better.",positive,"The flight was comfortable. The customer service was excellent, and the check-in process made it even better."
a800878a-d52a-4f84-af28-6050cb43ecb9,"The flight was perfect. The snack options was excellent, and the crew friendliness made it even better.",positive,"The flight was perfect. The snack options was excellent, and the crew friendliness made it even better."
914804a2-f43e-4263-b23a-bd0964c2ab9c,Such a smooth experience! The fantastic was WiFi speed and the security was just perfect.,positive,Such a smooth experience! The fantastic was WiFi speed and the security was just perfect.
94f957ce-28ed-4c0b-9747-b22d1157a1a6,"Would definitely fly again! The amazing was fantastic, and the security was just perfect.",positive,"Would definitely fly again! The amazing was fantastic, and the security was just perfect."
355eaa60-cca4-49d9-bb1f-3eb151e8d123,"The flight was comfortable. The legroom was excellent, and the security made it even better.",positive,"The flight was comfortable. The legroom was excellent, and the security made it even better."
abe0b824-240e-436f-bc2a-83017659f96f,Such a smooth experience! The amazing was WiFi speed and the seat comfort was just perfect.,positive,Such a smooth experience! The amazing was WiFi speed and the seat comfort was just perfect.
a5363942-47cf-4153-a76a-6e6f8c712774,I had an amazing flight. The top-notch was crew friendliness and the air conditioning was the highlight.,positive,I had an amazing flight. The top-notch was crew friendliness and the air conditioning was the highlight.
501ef939-078d-48bc-b9d1-279273e950e4,"Exceeded all expectations! The top-notch was bathroom cleanliness, and the food quality made the journey special.",positive,"Exceeded all expectations! The top-notch was bathroom cleanliness, and the food quality made the journey special."
eb7b70c5-d458-4b09-b53e-211a9bbdd74d,"Loved every moment! The perfect was super crew friendliness, and the security was beyond my expectations.",positive,"Loved every moment! The perfect was super crew friendliness, and the security was beyond my expectations."
4a599a07-10dd-43c8-acc4-6b2d1f9e9a60,"Loved every moment! The incredible was super turbulence handling, and the food quality was beyond my expectations.",positive,"Loved every moment! The incredible was super turbulence handling, and the food quality was beyond my expectations."
2fd4bc62-9d3b-4b24-abc7-b0ca91eed7c3,"The flight was perfect. The ticket pricing was excellent, and the in-flight announcements made it even better.",positive,"The flight was perfect. The ticket pricing was excellent, and the in-flight announcements made it even better."
4107e9b0-404c-485b-b1f0-938296dc1903,"Exceeded all expectations! The top-notch was in-flight announcements, and the seat comfort made the journey special.",positive,"Exceeded all expectations! The top-notch was in-flight announcements, and the seat comfort made the journey special."
afcfc300-3bea-4103-a540-aae3aa0a1c09,Such a smooth experience! The top-notch was WiFi speed and the customer service was just perfect.,positive,Such a smooth experience! The top-notch was WiFi speed and the customer service was just perfect.
225015e0-6c54-45a3-8b4a-a5ae445b19ad,"Highly recommend this airline! The perfect was bathroom cleanliness, and the check-in process was top-notch.",positive,"Highly recommend this airline! The perfect was bathroom cleanliness, and the check-in process was top-notch."
9012e1a6-4988-4a05-a5b3-85099cb86b58,"If you're looking for a great airline, this is it! The incredible was security, and the crew friendliness was flawless.",positive,"If you're looking for a great airline, this is it! The incredible was security, and the crew friendliness was flawless."
fd07fd36-5b85-42e7-a812-135a640e6c49,Such a smooth experience! The comfortable was turbulence handling and the aircraft cleanliness was just perfect.,positive,Such a smooth experience! The comfortable was turbulence handling and the aircraft cleanliness was just perfect.
38c59275-3a10-444a-9510-00a7f78c568d,Such a smooth experience! The incredible was turbulence handling and the baggage handling was just perfect.,positive,Such a smooth experience! The incredible was turbulence handling and the baggage handling was just perfect.
1c5d8972-52f5-42aa-a371-d785e205bd58,Such a smooth experience! The comfortable was WiFi speed and the seat comfort was just perfect.,positive,Such a smooth experience! The comfortable was WiFi speed and the seat comfort was just perfect.
ff86f656-080e-4b3d-bd9c-7cb7fabb6957,"Exceeded all expectations! The smooth was customer service, and the overhead storage made the journey special.",positive,"Exceeded all expectations! The smooth was customer service, and the overhead storage made the journey special."
7cc70416-70fb-4865-85bf-9d5ef2c68a29,"If you're looking for a great airline, this is it! The comfortable was seat comfort, and the ticket pricing was flawless.",positive,"If you're looking for a great airline, this is it! The comfortable was seat comfort, and the ticket pricing was flawless."
a21e8734-29c4-47ce-b2cd-56c7c1018fec,"If you're looking for a great airline, this is it! The incredible was turbulence handling, and the bathroom cleanliness was flawless.",positive,"If you're looking for a great airline, this is it! The incredible was turbulence handling, and the bathroom cleanliness was flawless."
bc833563-e16a-4586-be34-dd88b783adec,I had an amazing flight. The smooth was check-in process and the boarding process was the highlight.,positive,I had an amazing flight. The smooth was check-in process and the boarding process was the highlight.
c68a451f-5a87-4329-b44e-7e50a64e6d5f,"A truly enjoyable flight! The top-notch was punctuality, and the boarding process was spot on.",positive,"A truly enjoyable flight! The top-notch was punctuality, and the boarding process was spot on."
b6154111-9007-41ca-99a4-e9de83e20e9e,"Exceeded all expectations! The top-notch was punctuality, and the security made the journey special.",positive,"Exceeded all expectations! The top-notch was punctuality, and the security made the journey special."
7d93d8fb-ab39-4c8b-8708-934f05e1aed1,"Loved every moment! The outstanding was super baggage handling, and the check-in process was beyond my expectations.",positive,"Loved every moment! The outstanding was super baggage handling, and the check-in process was beyond my expectations."
6031e3a3-4ae0-466a-8c67-8a7911cc1909,"Would definitely fly again! The fantastic was fantastic, and the customer service was just perfect.",positive,"Would definitely fly again! The fantastic was fantastic, and the customer service was just perfect."
8e9e4c7f-ebf8-4d20-a2f8-e6ce7145e24d,I had an amazing flight. The fantastic was check-in process and the food quality was the highlight.,positive,I had an amazing flight. The fantastic was check-in process and the food quality was the highlight.
98c99f22-36a0-4d0e-9f37-034b3b9805ea,"If you're looking for a great airline, this is it! The amazing was food quality, and the bathroom cleanliness was flawless.",positive,"If you're looking for a great airline, this is it! The amazing was food quality, and the bathroom cleanliness was flawless."
79b667f7-cb18-4e54-9764-ad3d98697426,Absolutely fantastic! The top-notch was turbulence handling and the flight entertainment made my journey comfortable.,positive,Absolutely fantastic! The top-notch was turbulence handling and the flight entertainment made my journey comfortable.
